Kahkwal	####	####				
       	#Kahkval	Kahkwa	l		H	sg ad
koggokonna	####	####				
          	#kogukonna	kogukond	0		S	sg g
kohtu	kohtu	kohtu	0		V	o
     	@kohtu	kohus	0		S	sg g
een	####	####				
   	#ees	ees	0		K	
   	ees	ees	0		D	
sel	@sel	see	l		P	sg ad
   	sel	sel	0		Y	?
31	31	31	0		N	?
januaril	####	####				
        	#jaanuaril	jaanuar	l		S	sg ad
1868.	1868.	1868.	0		O	?
Kaiwas	####	####				
      	#kaebas	kaeba	s		V	s
Jakow	####	####				
     	#Jakob	Jakob	0		H	sg n
Naruskow	####	####				
        	#Naruskov	Naruskow	0		H	sg n
,	,	,			Z	
et	et	et	0		J	
Gusta	####	####				
     	#Gustav	Gusta	0		H	sg n
Lepikow	####	####				
       	#Lepikov	Lepikow	0		H	sg n
neide	neid	neid	e		S	pl p
     	£nende	tema	de		P	pl g
wina	vina	vina	0		S	sg g
    	vina	vina	0		S	sg n
    	vina	vina	0		S	sg p
    	vina	vina	0		V	o
    	£viina	viin	0		S	sg g
klassi	klass	klass	0		S	adt
      	klass	klass	0		S	sg g
      	klass	klass	0		S	sg p
      	£klaasi	klaas	0		S	sg g
katski	####	####				
      	#katki	katki	0		D	
löönu	löö=nu	löö=nu	0		S	sg g
     	löö=nu	löö=nu	0		S	sg n
     	@löönud	löö	nu		V	nud
ja	@ja	ja	0		J	
  	ja	ja	0		H	sg n
ütelnu	ütel=nu	ütel=nu	0		S	sg g
      	ütel=nu	ütel=nu	0		S	sg n
      	@ütelnud	ütle	nu		V	nud
,	,	,			Z	
et	et	et	0		J	
klas	####	####				
    	#klaas	klaas	0		S	sg n
olles	ole	ole	es		V	des
     	£oleks	ole	s		V	ks
wäike	väike	väike	0		A	sg n
ollu	####	####				
    	#olnud	ole	lu		V	nud
ja	@ja	ja	0		J	
  	ja	ja	0		H	sg n
perrast	####	####				
       	pärast	pärast	0		K	
       	#pärast	pärast	0		D	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
Jakobi	Jakobi	Jakob	0		H	sg g
essa	####	####				
    	#isa	isa	0		S	sg n
om	####	####				
  	#on	ole	0		V	b
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
klassi	klass	klass	0		S	adt
      	klass	klass	0		S	sg g
      	klass	klass	0		S	sg p
      	£klaasi	klaas	0		S	sg g
perrast	####	####				
       	#pärast	pärast	0		K	
       	pärast	pärast	0		D	
kõnnelnu	####	####				
        	#kõnelenud	kõnele	nu		V	nud
,	,	,			Z	
sis	####	####				
   	#siis	siis	0		D	
   	siis	siis	0		J	
om	####	####				
  	#on	ole	0		V	b
Wido	####	####				
    	#Viido	Wido	0		H	sg n
Sõugand	####	####				
       	#Sõukand	Sõugand	0		H	sg n
essa	####	####				
    	#isa	isa	0		S	sg g
rindu	rindu	rindu	0		D	
     	@rindu	rind	u		S	pl p
piddi	####	####				
     	pidi	pida	i		V	s
     	#pidi	pidi	0		K	
wälja	väli	väli	0		S	adt
