Tennasel	####	####				
        	#tänasel	tänane	l		A	sg ad
päwal	####	####				
     	#päeval	päev	l		S	sg ad
laskis	laskis	lask	is		V	s
Mart	@Mart	Mart	0		H	sg n
    	mart	mart	0		S	sg n
Pank	pank	pank	0		S	sg n
    	£Pank	Pank	0		H	sg n
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
puumaa	puu_maa	puu_maa	0		S	sg g
      	puu_maa	puu_maa	0		S	sg n
      	£talukoha	puu_maa	0		S	sg g
warra	####	####				
     	#vara	vara	0		S	sg g
ülles	####	####				
     	#üles	üles	0		D	
kirjuta	kirjuta	kirjuta	0		V	o
       	kirju	kirju	ta		A	sg ab
       	£kirjutada	kirjuta	0		V	da
1	1	1	0		N	?
Puumaa	puu_maa	puu_maa	0		S	sg g
      	puu_maa	puu_maa	0		S	sg n
      	£talukoht	puu_maa	0		S	sg n
raud	raud	raud	0		S	sg n
warraks	####	####				
       	#varaks	vara	ks		S	sg tr
sinnise	####	####				
       	#sinise	sinine	0		A	sg g
hail	hai	hai	l		S	sg ad
    	¤					
mära	mära	mära	0		S	sg g
    	@mära	mära	0		S	sg n
    	mära	mära	0		S	sg p
hobbune	####	####				
       	#hobune	hobune	0		S	sg n
5	5	5	0		N	?
aastane	aastane	aastane	0		A	sg n
musta	must	must	0		A	adt
     	@musta	must	0		A	sg g
     	must	must	0		A	sg p
     	must	must	0		S	adt
     	must	must	0		S	sg g
     	must	must	0		S	sg p
     	musta	musta	0		V	o
keut	####	####				
    	¤					
härg	härg	härg	0		S	sg n
5	5	5	0		N	?
aastane	aastane	aastane	0		A	sg n
.	.	.			Z	
Mart	@Mart	Mart	0		H	sg n
    	mart	mart	0		S	sg n
laskis	laskis	lask	is		V	s
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
naese	####	####				
     	#naise	naine	0		S	sg g
Mariule	####	####				
       	#Marjule	Mariu	le		H	sg all
panne	pann	pann	e		S	pl p
     	£pane	pane	0		V	o
kolme	kolm	kolm	0		N	adt
     	@kolme	kolm	0		N	sg g
     	kolm	kolm	0		N	sg p
astane	####	####				
      	#aastane	aastane	0		A	sg n
härg	härg	härg	0		S	sg n
mis	mis	mis	0		P	pl n
   	@mis	mis	0		P	sg n
ta	tema	tema	0		P	sg g
  	@ta	tema	0		P	sg n
Maie	@Maie	Maie	0		H	sg g
    	Maie	Maie	0		H	sg n
ouest	####	####				
     	#õuest	õu	st		S	sg el
kasa	####	####				
    	#kaasa	kaasa	0		D	
tonud	####	####				
     	#toonud	too	nud		V	nud
Mardi	@Mardi	Mart	0		H	sg g
     	mart	mart	0		S	sg g
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
jäuks	####	####				
     	#jaoks	jaoks	0		K	
1	1	1	0		N	?
aastane	aastane	aastane	0		A	sg n
mullik	mul=lik	mul=lik	0		A	sg n
      	£mullikas	mullik	0		S	sg n
teist	sina	sina	st		P	pl el
     	tee	tee	ist		S	pl el
     	@teist	teine	t		O	sg p
     	teine	teine	t		P	sg p
     	teist	teist	0		D	
keib	####	####				
    	#käib	käi	b		V	b
3	3	3	0		N	?
härga	härg	härg	0		S	adt
     	@härga	härg	0		S	sg p
1	1	1	0		N	?
must	mina	mina	st		P	sg el
    	@must	must	0		A	sg n
    	must	must	0		S	sg n
härg	härg	härg	0		S	sg n
10	10	10	0		N	?
aastat	aastat	aasta	t		S	sg p
wanna	####	####				
     	#vana	vana	0		A	sg n
     	vana	vana	0		A	sg g
     	vana	vana	0		A	sg p
     	vana	vana	0		S	sg n
     	vana	vana	0		S	sg g
     	vana	vana	0		S	sg p
1	1	1	0		N	?
ruske	ruske	ruske	0		A	sg g
     	@ruske	ruske	0		A	sg n
     	rusk	rusk	e		S	pl p
keut	####	####				
    	¤					
8	8	8	0		N	?
aastat	aastat	aasta	t		S	sg p
wanna	####	####				
     	#vana	vana	0		A	sg n
     	vana	vana	0		A	sg g
     	vana	vana	0		A	sg p
     	vana	vana	0		S	sg n
     	vana	vana	0		S	sg g
     	vana	vana	0		S	sg p
1	1	1	0		N	?
walge	valge	valge	0		A	sg g
     	@valge	valge	0		A	sg n
     	valge	valge	0		S	sg g
     	valge	valge	0		S	sg n
3	3	3	0		N	?
aastane	aastane	aastane	0		A	sg n
neljast	neli	neli	st		N	sg el
       	neljane	neljane	t		A	sg p
       	£neljandat	neljas	t		O	sg p
keib	####	####				
    	#käib	käi	b		V	b
1	1	1	0		N	?
halli	hall	hall	0		A	adt
     	@hall	hall	0		A	sg g
     	hall	hall	0		A	sg p
     	hall	hall	0		S	adt
     	hall	hall	0		S	sg g
     	hall	hall	0		S	sg p
keut	####	####				
    	¤					
lehm	lehm	lehm	0		S	sg n
10	10	10	0		N	?
aastat	aastat	aasta	t		S	sg p
wanna	####	####				
     	#vana	vana	0		A	sg n
     	vana	vana	0		A	sg g
     	vana	vana	0		A	sg p
     	vana	vana	0		S	sg n
     	vana	vana	0		S	sg g
     	vana	vana	0		S	sg p
1	1	1	0		N	?
lehmit	####	####				
      	#lehm	lehmit	0		S	sg n
kopli	kopli	koppel	0		S	sg g
wassik	####	####				
      	#vasikas	vasik	0		S	sg n
1	1	1	0		N	?
musta	must	must	0		A	adt
     	@musta	must	0		A	sg g
     	must	must	0		A	sg p
     	must	must	0		S	adt
     	must	must	0		S	sg g
     	must	must	0		S	sg p
     	musta	musta	0		V	o
lauk	lauk	lauk	0		S	sg n
    	£lauguga	lauk	0		S	sg kom
ruun	ruun	ruun	0		S	sg n
hobbune	####	####				
       	#hobune	hobune	0		S	sg n
14	14	14	0		N	?
aastat	aastat	aasta	t		S	sg p
wanna	####	####				
     	#vana	vana	0		A	sg n
     	vana	vana	0		A	sg g
     	vana	vana	0		A	sg p
     	vana	vana	0		S	sg n
     	vana	vana	0		S	sg g
     	vana	vana	0		S	sg p
1	1	1	0		N	?
punnase	punn_ase	punn_ase	0		S	sg n
       	£punase	punane	0		S	sg g
köirb	####	####				
     	#kõrb	kõrb	0		A	sg n
mära	mära	mära	0		S	sg g
    	@mära	mära	0		S	sg n
    	mära	mära	0		S	sg p
sälg	sälg	sälg	0		S	sg n
1	1	1	0		N	?
aasta	aasta	aasta	0		S	sg g
     	@aasta	aasta	0		S	sg n
wanna	####	####				
     	#vana	vana	0		A	sg n
     	vana	vana	0		A	sg g
     	vana	vana	0		A	sg p
     	vana	vana	0		S	sg n
     	vana	vana	0		S	sg g
     	vana	vana	0		S	sg p
4	4	4	0		N	?
sigga	####	####				
     	#siga	siga	0		S	sg p
,	,	,			Z	
2	2	2	0		N	?
aastast	@aastast	aastane	t		A	sg p
       	aasta	aasta	st		S	sg el
2	2	2	0		N	?
pole	ole	ole	0		V	neg o
    	£poole	pool	0		N	sg g
aastast	@aastast	aastane	t		A	sg p
       	aasta	aasta	st		S	sg el
Seppa	sepp	sepp	0		S	adt
     	sepp	sepp	0		S	sg p
     	£sepa	sepp	0		S	sg g
riistad	riistad	riist	d		S	pl n
1	1	1	0		N	?
suur	suur	suur	0		A	sg n
wassar	####	####				
      	#vasar	vasar	0		S	sg n
8	8	8	0		N	?
N	N	N	0		Y	?
raske	raske	raske	0		A	sg g
     	@raske	raske	0		A	sg n
     	rask	rask	e		S	pl p
45	45	45	0		N	?
kop	kop	kop	0		Y	?
2	2	2	0		N	?
pissist	piss	piss	st		S	sg el
       	£pisikest	pisine	t		A	sg p
wassarat	####	####				
        	#vasarat	vasar	t		S	sg p
teine	teine	teine	0		O	sg n
     	@teine	teine	0		P	sg n
30	30	30	0		N	?
kop	kop	kop	0		Y	?
teine	teine	teine	0		O	sg n
     	@teine	teine	0		P	sg n
15	15	15	0		N	?
kop	kop	kop	0		Y	?
45	45	45	0		N	?
kop	kop	kop	0		Y	?
1	1	1	0		N	?
allasi	all_asi	all_asi	0		S	sg n
      	£alasi	alasi	0		S	sg n
70	70	70	0		N	?
kop	kop	kop	0		Y	?
1	1	1	0		N	?
pärrak	####	####				
      	¤					
20	20	20	0		N	?
kop	kop	kop	0		Y	?
90	90	90	0		N	?
kop	kop	kop	0		Y	?
1	1	1	0		N	?
allasi	all_asi	all_asi	0		S	sg n
      	£alasi	alasi	0		S	sg g
pak	####	####				
   	#pakk	pakk	0		S	sg n
60	60	60	0		N	?
kop	kop	kop	0		Y	?
1	1	1	0		N	?
lööts	####	####				
     	#lõõts	lõõts	0		S	sg n
3	3	3	0		N	?
Rub	Rub	Rub			H	?
   	£rub	rub	0		Y	?
3	3	3	0		N	?
R	R	R	0		Y	?
,	,	,			Z	
60	60	60	0		N	?
kahhed	####	####				
      	#kahed	kaks	d		N	pl n
seppa	sepp	sepp	0		S	adt
     	sepp	sepp	0		S	sg p
     	£sepa	sepp	0		S	sg g
pihhid	####	####				
      	#pihid	piht	d		S	pl n
20	20	20	0		N	?
kop	kop	kop	0		Y	?
kahhed	####	####				
      	#kahed	kaks	d		N	pl n
mere	mere	meri	0		S	sg g
pihid	@pihid	pihid	d		S	pl n
     	piht	piht	d		S	pl n
     	pihti	pihti	d		V	d
50	50	50	0		N	?
k	k	k	0		Y	?
70	70	70	0		N	?
4	4	4	0		N	?
Raud	raud	raud	0		S	sg n
kangi	kang	kang	0		S	adt
     	kang	kang	0		S	sg g
     	@kangi	kang	0		S	sg p
1	1	1	0		N	?
Rubla	rubla	rubla	0		S	sg g
     	@rubla	rubla	0		S	sg n
     	rubla	rubla	0		S	sg p
2	2	2	0		N	?
Raud	raud	raud	0		S	sg n
lasna	####	####				
     	#labidat	lasn	0		S	sg p
70	70	70	0		N	?
1	1	1	0		N	?
R 40	R40	R40	0		Y	?
    	£R_40	R_40	0		N	sg n
30	30	30	0		N	?
wikkatid	####	####				
        	#vikatit	vikat	d		S	sg p
6	6	6	0		N	?
Rubla	rubla	rubla	0		S	sg g
     	rubla	rubla	0		S	sg n
     	@rubla	rubla	0		S	sg p
8	8	8	0		N	?
sirpi	sirp	sirp	0		S	adt
     	@sirpi	sirp	0		S	sg p
1	1	1	0		N	?
Rub	Rub	Rub			H	?
   	£rub	rub	0		Y	?
28	28	28	0		N	?
kop	kop	kop	0		Y	?
7	7	7	0		N	?
R	R	R	0		Y	?
.	.	.			Z	
28	28	28	0		N	?
1	1	1	0		N	?
pakku	pakk	pakk	0		S	adt
     	pakku	pakk	0		S	sg p
     	£paku	pakk	0		S	sg g
saag	saag	saag	0		S	sg n
3	3	3	0		N	?
Rub	Rub	Rub			H	?
   	£rub	rub	0		Y	?
3	3	3	0		N	?
"R						
  	£"_R	"_R	0		Y	?
2"	R2	R2	0		Y	?
  	£2_"	2_"	0		J	
pissist	piss	piss	st		S	sg el
       	£pisikest	pisine	t		A	sg p
hamidega	####	####				
        	¤					
sagi	sagi	sagi	0		V	o
    	sina	sina	0	gi	P	sg n
    	£saagi	saag	0		S	sg p
teine	teine	teine	0		O	sg n
     	@teine	teine	0		P	sg n
45	45	45	0		N	?
teine	teine	teine	0		O	sg n
     	@teine	teine	0		P	sg n
15	15	15	0		N	?
kop	kop	kop	0		Y	?
60	60	60	0		N	?
2	2	2	0		N	?
ööwlid	####	####				
      	#höövlit	höövel	d		S	sg p
teine	teine	teine	0		O	sg n
     	@teine	teine	0		P	sg n
härg	härg	härg	0		S	sg n
ööwel	####	####				
     	#höövel	höövel	0		S	sg n
55	55	55	0		N	?
kop	kop	kop	0		Y	?
teine	teine	teine	0		O	sg n
     	@teine	teine	0		P	sg n
kassi	kass	kass	0		S	adt
     	kass	kass	0		S	sg g
     	kass	kass	0		S	sg p
     	£käsi	käsi	0		S	sg n
ööwel	####	####				
     	#höövel	höövel	0		S	sg n
55	55	55	0		N	?
kop	kop	kop	0		Y	?
1	1	1	0		N	?
Rub	Rub	Rub			H	?
   	£rub	rub	0		Y	?
10	10	10	0		N	?
9	9	9	0		N	?
Kirwest	kirves	kirves	st		S	sg el
       	@kirvest	kirves	t		S	sg p
1	1	1	0		N	?
Rubla	rubla	rubla	0		S	sg g
     	@rubla	rubla	0		S	sg n
     	rubla	rubla	0		S	sg p
4	4	4	0		N	?
pöiklid	####	####				
       	#peitlit	pöikel	d		S	sg p
1	1	1	0		N	?
niinmeeter	niin_meeter	niin_meeter	0		S	sg n
          	£niimeister	niimeister	0		S	sg n
50	50	50	0		N	?
k	k	k	0		Y	?
1	1	1	0		N	?
R 50	R50	R50	0		Y	?
    	£R_50	R_50	0		N	?
2	2	2	0		N	?
ölle	####	####				
    	#õlle	õlu	0		S	sg g
tört	####	####				
    	#tõrt	tõrs	t		S	sg p
,	,	,			Z	
6	6	6	0		N	?
Rub	Rub	Rub			H	?
   	£rub	rub	0		Y	?
arwatud	arva=tud	arva=tud	0		A	
       	arva=tud	arva=tud	0		A	sg n
       	arva=tu	arva=tu	d		S	pl n
       	arva=tud	arva=tud	d		A	pl n
       	@arvatud	arva	tud		V	tud
6	6	6	0		N	?
Rub	Rub	Rub			H	?
   	£rub	rub	0		Y	?
10	10	10	0		N	?
ölle	####	####				
    	#õlle	õlu	0		S	sg g
kehha	####	####				
     	#vaati	keha	0		S	sg p
,	,	,			Z	
2	2	2	0		N	?
tükki	tükk	tükk	0		S	adt
     	@tükki	tükk	0		S	sg p
     	tükki	tükki	0		D	
80	80	80	0		N	?
tobist	tobi	tobi	st		S	sg el
      	£toobist	toobine	t		A	sg p
1	1	1	0		N	?
Rub	Rub	Rub			H	?
   	£rub	rub	0		Y	?
60	60	60	0		N	?
kop	kop	kop	0		Y	?
jälle	jälle	jälle	0		D	
2	2	2	0		N	?
kehha	####	####				
     	#vaati	keha	0		S	sg p
teine	teine	teine	0		O	sg n
     	@teine	teine	0		P	sg n
60	60	60	0		N	?
topi	topp	topp	0		S	sg g
    	toppi	toppi	0		V	o
    	£toopi	toop	0		S	sg p
teine	teine	teine	0		O	sg n
     	@teine	teine	0		P	sg n
35	35	35	0		N	?
topi	topp	topp	0		S	sg g
    	toppi	toppi	0		V	o
    	£toopi	toop	0		S	sg p
1	1	1	0		N	?
rub	####	####				
   	rubl	rubl	0		Y	?
   	#rub	rub	0		Y	?
6	6	6	0		N	?
tükki	tükk	tükk	0		S	adt
     	@tükki	tükk	0		S	sg p
     	tükki	tükki	0		D	
30me	####	####				
    	#30	30	0		N	sg g
