Loewi	####	####				
     	#Lõve	Loewi	0		H	sg g
kohtumajal	kohtumajal	kohtu_maja	l		S	sg ad
sel	@sel	see	l		P	sg ad
   	sel	sel	0		Y	?
11	11	11	0		N	?
Januaril	####	####				
        	#jaanuaril	jaanuar	l		S	sg ad
1872	1872	1872	0		N	?
olli	####	####				
    	#oli	ole	i		V	s
kog	####	####				
   	#kog	kog	0		Y	?
.	.	.			Z	
kohhus	####	####				
      	kohus	kohu	s		V	s
      	#kohus	kohus	0		S	sg n
:	:	:			Z	
Peakohtomees	####	####				
            	#peakohtumees	pea_kohtu_mees	0		S	sg n
Märt	Märt	Märt	0		H	sg n
Oija	####	####				
    	#Oja	Oija	0		H	sg n
Kohtomees	####	####				
         	#kohtumees	kohtu_mees	0		S	sg n
Peter	Peeter	Peter	0		H	sg n
Wisnapu	####	####				
       	#Visnapuu	Wisnapu	0		H	sg n
Johan	Johan	Johan	0		H	sg n
Oijawer	####	####				
       	#Ojaveer	Oijawer	0		H	sg n
Wallawallitsuse	####	####				
               	#vallavalitsuse	valla_valitsus	0		S	sg g
poolt	poolt	poolt	0		D	
     	@poolt	poolt	0		K	
     	pool	pool	t		N	sg p
     	pool	pool	t		S	sg p
saije	####	####				
     	#sai	saa	ije		V	s
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Haggo	####	####				
     	#Haggo	Haggo	0		H	sg n
22	22	22	0		N	?
aastad	aasta	aasta	d		S	pl n
      	£aastat	aasta	d		S	sg p
wanna	####	####				
     	#vana	vana	0		A	sg n
     	vana	vana	0		A	sg g
     	vana	vana	0		A	sg p
     	vana	vana	0		S	sg n
     	vana	vana	0		S	sg g
     	vana	vana	0		S	sg p
wenne	####	####				
     	#vene	vene	0		G	
usku	usk	usk	0		S	adt
    	@usku	usk	0		S	sg p
ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
kutsutus	kutsutud	kutsutud	s		A	sg in
        	kutsutu	kutsutu	s		S	sg in
