Moisa	####	####				
     	#mõisa	mõis	0		S	sg g
     	mõisa	mõis	0		S	adt
     	mõisa	mõis	0		S	sg p
wallitsusse	####	####				
           	#valitsuse	valitsus	0		S	sg g
polest	####	####				
      	poolest	pool	st		N	sg el
      	poolest	pool	st		S	sg el
      	poolest	poolene	t		A	sg p
      	#poolest	poolest	0		K	
Küssiti	####	####				
       	#küsiti	küsi	ti		V	ti
,	,	,			Z	
sest	see	see	st		P	sg el
    	@sest	sest	0		J	
et	et	et	0		J	
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
Kirja	kiri	kiri	0		S	adt
     	@kirja	kiri	0		S	sg g
     	kiri	kiri	0		S	sg p
     	kirja	kirja	0		A	
     	kirja	kirja	0		V	o
olli	####	####				
    	#oli	ole	i		V	s
sanud	####	####				
     	#saanud	saa	nud		V	nud
Kihhelkonna	####	####				
           	#kihelkonna	kihelkond	0		S	sg g
kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
polest	####	####				
      	poolest	pool	st		N	sg el
      	poolest	pool	st		S	sg el
      	poolest	poolene	t		A	sg p
      	#poolest	poolest	0		K	
,	,	,			Z	
et	et	et	0		J	
Jaak	@Jaak	Jaak	0		H	sg n
    	jaak	jaak	0		S	sg n
Pullerits	####	####				
         	#Pullerits	Pullerits	0		H	sg n
ja	ja	ja	0		J	
Jurri	####	####				
     	#Jüri	Jürri	0		H	sg n
Wannaus	vann_aus	vann_aus	0		A	sg n
       	vann_au	vann_au	s		S	sg in
       	£Vanaus	Wannaus	0		H	sg n
piddid	####	####				
      	#pidid	pida	id		V	sid
10mal	####	####				
     	#10ndal	10=s	l		O	sg ad
sel	@sel	see	l		P	sg ad
   	sel	sel	0		Y	?
ku	####	####				
  	#kuu	kuu	0		S	sg g
päwal	####	####				
     	#päeval	päev	l		S	sg ad
Holdre	####	####				
      	#Holdre	Holdre	0		H	sg g
moisas	####	####				
      	#mõisas	mõis	s		S	sg in
ollema	####	####				
      	#olema	ole	ma		V	ma
,	,	,			Z	
ja	ja	ja	0		J	
sest	see	see	st		P	sg el
    	@sest	sest	0		J	
et	et	et	0		J	
nemmad	####	####				
      	#nemad	tema	d		P	pl n
seal	@seal	seal	0		D	
    	siga	siga	l		A	sg ad
    	siga	siga	l		S	sg ad
ka	ka	ka	0		D	
on	ole	ole	0		V	b
  	@on	ole	0		V	vad
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
:	:	:			Z	
nad	nad	tema	d		P	pl n
ollid	####	####				
     	#olid	ole	id		V	sid
seält	####	####				
     	#sealt	sealt	0		D	
Kuulda	@kuulda	kuul	da		V	da
      	kuul	kuul	da		V	ta
sanud	####	####				
     	#saanud	saa	nud		V	nud
:	:	:			Z	
Wastasid	vastasid	vasta	sid		V	sid
siis	@siis	siis	0		D	
    	siis	siis	0		J	
Jaak	@Jaak	Jaak	0		H	sg n
    	jaak	jaak	0		S	sg n
Pullirits	####	####				
          	#Pullerits	Pullerits	0		H	sg n
ning	ning	ning	0		J	
Jürri	####	####				
     	#Jüri	Jürri	0		H	sg n
Wanaus	####	####				
      	#Vanaus	Wannaus	0		H	sg n
et	et	et	0		J	
nemmad	####	####				
      	#nemad	tema	d		P	pl n
Holdre-moisa	####	####				
            	#Holdre_mõisa	Holdre_mõis	0		S	sg g
ollid	####	####				
     	#olid	ole	id		V	sid
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
,	,	,			Z	
ja	ja	ja	0		J	
et	et	et	0		J	
seäl	####	####				
    	#seal	seal	0		D	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
mu	mina	mina	0		P	sg g
  	£muu	muu	0		P	sg n
keddagi	####	####				
       	#kedagi	keegi	ddagi		P	sg p
,	,	,			Z	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
kohto-härrad	####	####				
            	#kohtuhärrad	kohtu_härra	d		S	pl n
,	,	,			Z	
egga	####	####				
    	ega	ega	0		D	
    	#ega	ega	0		J	
kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
mehhed	####	####				
      	#mehed	mees	d		S	pl n
,	,	,			Z	
muido	####	####				
     	#muidu	muidu	0		D	
et	et	et	0		J	
kirjotaja	####	####				
         	#kirjutaja	kirjutaja	0		S	sg n
issand	issand	issand	0		I	
      	issand	issand	0		S	sg n
      	£isand	isand	0		S	sg n
neile	see	see	le		P	pl all
     	@neile	tema	le		P	pl all
olli	####	####				
    	#oli	ole	i		V	s
kulutand	####	####				
        	#kuulutanud	kuuluta	nd		V	nud
:	:	:			Z	
1.	1.	1.	0		O	?
et-mis	et-mis	et-mis	0		P	pl n
      	et-mis	et-mis	0		P	sg n
      	£et_mis	et_mis	0		P	sg n
Paisto	####	####				
      	#Paistu	Paistu	0		H	sg g
kirriko-herra	####	####				
             	#kirikuhärra	kiriku_härra	0		S	sg g
sönniko	####	####				
       	#sõnniku	sõnnik	0		S	sg g
weddamisse	####	####				
          	#vedamise	vedamine	0		S	sg g
päärast	####	####				
       	#pärast	pärast	0		K	
1825mal	####	####				
       	#1825ndal	1825=s	l		O	sg ad
aastal	aastal	aasta	l		S	sg ad
oli	oli	ole	i		V	s
Kihhelkonna-kohtule	####	####				
                   	#kihelkonnakohtule	kihelkonna_kohus	le		S	sg all
kaibanud	####	####				
