Tulli	tull	tull	0		S	adt
     	tull	tull	0		S	sg g
     	tull	tull	0		S	sg p
     	@tuli	tule	i		V	s
     	tuli	tuli	0		S	sg n
Kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
ette	esi	esi	tte		S	adt
    	ette	ette	0		D	
    	@ette	ette	0		K	
Läsk	####	####				
    	#lesk	lesk	0		S	sg n
Naine	naine	naine	0		S	sg n
Liis	@Liis	Liis	0		H	sg n
    	Lii	Lii	s		H	sg in
Golberg	####	####				
       	#Golberg	Golberg	0		H	sg n
nink	####	####				
    	#ning	ning	0		J	
Kaiwas	####	####				
      	#kaebas	kaeba	s		V	s
Jakkop	####	####				
      	#Jakob	Jakkop	0		H	sg n
Konsi	####	####				
     	#Kontsi	Konts	0		H	sg g
pääel	####	####				
     	#peale	peale	0		K	
,	,	,			Z	
et	et	et	0		J	
Jakkop	####	####				
      	#Jakob	Jakkop	0		H	sg n
Konsi	####	####				
     	#Konts	Konts	0		H	sg n
lainas	####	####				
      	#laenas	laena	s		V	s
minno	####	####				
     	mind	mina	0		P	sg p
     	#minu	mina	0		P	sg g
Kaddonu	####	####				
       	#kadunud	kadu	nu		V	nud
Mehhe	####	####				
     	#mehe	mees	0		S	sg g
Adam	####	####				
    	#Aadam	Adam	0		H	sg n
Golbergi	####	####				
        	#Golbergi	Golberg	0		H	sg g
käest	@käest	käest	0		K	
     	käsi	käsi	st		S	sg el
suwwel	####	####				
      	#suvel	suvi	l		S	sg ad
1862	1862	1862	0		N	?
aijastal	####	####				
        	#aastal	ajastaig	l		S	sg ad
100	100	100	0		N	?
Rubl	####	####				
    	#rubl	rubl	0		Y	?
Kedda	####	####				
     	#keda	kes	dda		P	sg p
Jakkop	####	####				
      	#Jakob	Jakkop	0		H	sg n
Konts	konts	konts	0		S	sg n
     	£Konts	Konts	0		H	sg n
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
poija	####	####				
     	#poja	poeg	0		S	sg g
Danieli	Daniel	Daniel	0		H	adt
       	@Danieli	Daniel	0		H	sg g
       	Daniel	Daniel	0		H	sg p
läbi	läbi	läbi	0		D	
    	@läbi	läbi	0		K	
    	läbi	läbi	0		V	o
