1905	1905	1905	0		N	?
aastal	aastal	aasta	l		S	sg ad
noweemmbri	####	####				
          	#novembri	november	0		S	sg g
kuu	@kuu	kuu	0		S	sg g
   	kuu	kuu	0		S	sg n
2	2	2	0		N	?
päewal	päev	päev	l		S	sg ad
      	@päeval	päev	l		S	sg ad
ilmusivad	####	####				
         	#ilmusid	ilmu	sivad		V	sid
Püssi	@Püssi	Püssi	0		H	sg g
     	Püssi	Püssi	0		H	sg n
     	püss	püss	0		S	adt
     	püss	püss	0		S	sg g
     	püss	püss	0		S	sg p
Walla	vald	vald	0		S	sg g
     	valla	valla	0		D	
     	@valla	vald	0		S	sg g
kohtu	kohtu	kohtu	0		V	o
     	@kohtu	kohus	0		S	sg g
ette	esi	esi	tte		S	adt
    	ette	ette	0		D	
    	@ette	ette	0		K	
kohtule	kohtule	kohus	le		S	sg all
isiklikult	isiklik	isiklik	lt		A	sg abl
          	@isiklikult	isiklikult	0		D	
tuntud	@tuntud	tund	tud		V	tud
      	tuntud	tuntud	0		A	
      	tuntud	tuntud	0		A	sg n
      	tuntu	tuntu	d		S	pl n
      	tuntud	tuntud	d		A	pl n
Galwi	####	####				
     	#Kalvi	Galwi	0		H	sg g
walla	vald	vald	0		S	sg g
     	valla	valla	0		D	
     	@valla	vald	0		S	sg g
talupojad	talupojad	talu_poeg	d		S	pl n
kes	kes	kes	0		P	pl n
   	@kes	kes	0		P	sg n
Püssi	@Püssi	Püssi	0		H	sg g
     	Püssi	Püssi	0		H	sg n
     	püss	püss	0		S	adt
     	püss	püss	0		S	sg g
     	püss	püss	0		S	sg p
Wallas	vallas	vald	s		S	sg in
Moldowi	####	####				
       	#Moldova	Moldowi		H	sg g
külas	külas	küla	s		S	sg in
elammas	####	####				
       	#elamas	ela	mas		V	mas
on	ole	ole	0		V	b
  	@on	ole	0		V	vad
ja	ja	ja	0		J	
palusivad	####	####				
         	#palusid	palu	sivad		V	sid
kohut	kohut	kohus	t		S	sg p
nend	####	####				
    	#nende	tema	d		P	pl g
suusõnalist	suusõnalist	suu_sõnaline	t		A	sg p
oma	oma	oma	0		A	sg g
   	oma	oma	0		A	sg n
   	oma	oma	0		A	sg p
   	oma	oma	0		D	
   	@oma	oma	0		P	sg g
   	oma	oma	0		P	sg n
   	oma	oma	0		P	sg p
   	oma	oma	0		S	sg g
   	oma	oma	0		S	sg n
   	oma	oma	0		S	sg p
   	oma	oma	0		V	o
wahel	@vahel	vahel	0		D	
     	vahel	vahel	0		K	
     	vahe	vahe	l		S	sg ad
tehtud	@tehtud	tege	tud		V	tud
      	tehtud	tehtud	0		A	
      	tehtud	tehtud	0		A	sg n
      	tehtu	tehtu	d		S	pl n
      	tehtud	tehtud	d		A	pl n
lepingu	lepingu	leping	0		S	sg g
akti	akt	akt	0		S	adt
    	@akti	akt	0		S	sg g
    	akt	akt	0		S	sg p
raamatu	raamatu	raamat	0		S	sg g
sisse	sisse	sisse	0		D	
     	@sisse	sisse	0		K	
     	siss	siss	e		S	pl p
wiia	viia	vii	a		V	da
mis	mis	mis	0		P	pl n
   	@mis	mis	0		P	sg n
järgmise	järgmise	järgmine	0		A	sg g
sisuline	sisuline	sisuline	0		A	sg n
onn	onn	onn	0		S	sg n
   	£on	ole	0		V	b
:	:	:			Z	
Minna	Minna	Minna	0		H	sg g
     	Minna	Minna	0		H	sg n
     	mine	mine	a		V	da
     	£mina	mina	0		P	sg n
Püssi	@Püssi	Püssi	0		H	sg g
     	Püssi	Püssi	0		H	sg n
     	püss	püss	0		S	adt
     	püss	püss	0		S	sg g
     	püss	püss	0		S	sg p
Wallas	vallas	vald	s		S	sg in
elutsew	elutse=v	elutse=v	0		A	sg n
       	@elutsev	elutse	v		V	v
Galwi	####	####				
     	#Kalvi	Galwi	0		H	sg g
walla	vald	vald	0		S	sg g
     	valla	valla	0		D	
     	@valla	vald	0		S	sg g
talupoeg	talupoeg	talu_poeg	0		S	sg n
Toommas	####	####				
       	#Toomas	Toommas	0		H	sg n
Ohmaan	####	####				
      	#Ohmann	Ohmann	0		H	sg n
annann	####	####				
      	#annan	and	nn		V	n
tänasest	tänasest	tänane	st		A	sg el
päewast	päevane	päevane	t		A	sg p
       	@päevast	päev	st		S	sg el
oma	oma	oma	0		A	sg g
   	oma	oma	0		A	sg n
   	oma	oma	0		A	sg p
   	oma	oma	0		D	
   	@oma	oma	0		P	sg g
   	oma	oma	0		P	sg n
   	oma	oma	0		P	sg p
   	oma	oma	0		S	sg g
   	oma	oma	0		S	sg n
   	oma	oma	0		S	sg p
   	oma	oma	0		V	o
liikuwa	liikuv	liikuv	0		A	sg g
       	£liikuva	liiku	va		V	v sg g
waranduse	varanduse	varandus	0		S	sg g
311	311	311	0		N	?
rubla	@rubla	rubla	0		S	sg g
     	rubla	rubla	0		S	sg n
     	rubla	rubla	0		S	sg p
suuruses	@suuruses	suurune	s		A	sg in
        	suurus	suurus	s		S	sg in
summas	@summas	summa	s		S	sg in
      	summ	summ	s		S	sg in
mis	mis	mis	0		P	pl n
   	@mis	mis	0		P	sg n
maja	@maja	maja	0		S	sg g
    	maja	maja	0		S	sg n
    	maja	maja	0		S	sg p
kraamis	kraami	kraami	s		V	s
       	@kraamis	kraam	s		S	sg in
,	,	,			Z	
loomades	loomades	loom	des		S	pl in
ja	ja	ja	0		J	
põllu	põllu	põld	0		S	sg g
tööriistades	tööriistades	töö_riist	des		S	pl in
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
,	,	,			Z	
küik	####	####				
    	#kõik	kõik	0		P	sg n
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
poja	@poja	poeg	0		S	sg g
    	poja	poja	0		S	sg g
    	poja	poja	0		S	sg n
    	poja	poja	0		S	sg p
Mihkel	@Mihkel	Mihkel	0		H	sg n
      	mihkel	mihkel	0		A	sg n
      	mihkel	mihkel	0		S	sg n
Ohmanile	####	####				
        	#Ohmanile	Ohmann	le		H	sg all
selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
tingimi	####	####				
       	¤					
misega	####	####				
      	¤					
et	et	et	0		J	
minu	minu	mina	0		P	sg g
poeg	poeg	poeg	0		S	sg n
Mihkel	@Mihkel	Mihkel	0		H	sg n
      	mihkel	mihkel	0		A	sg n
      	mihkel	mihkel	0		S	sg n
peab	peab	pida	b		V	b
surmani	surmani	surm	ni		S	sg ter
mind	mind	mina	d		P	sg p
ausasti	ausasti	ausasti	0		D	
üles	üles	üles	0		D	
pidamma	####	####				
       	#pidama	pida	mma		V	ma
ja	ja	ja	0		J	
minu	mina	mina	0		P	sg g
tütre	tütre	tütar	0		S	sg g
Leenale	Leenale	Leena	le		H	sg all
ükssada	ükssada	üks_sada	0		N	sg n
viiskummend	####	####				
           	#viiskümmend	viis_kümmend	0		N	sg n
(	(	(			Z	
150	150	150	0		N	?
)	)	)			Z	
rubla	@rubla	rubla	0		S	sg g
     	rubla	rubla	0		S	sg n
     	rubla	rubla	0		S	sg p
ära	@ära	ära	0		D	
   	ära	ära	0		V	neg o
maksmma	####	####				
       	#maksma	maks	ma		V	ma
järgmistel	järgmistel	järgmine	tel		A	pl ad
tahtaegadel	taht_aeg	taht_aeg	del		S	pl ad
           	£tähtaegadel	täht_aeg	del		S	pl ad
:	:	:			Z	
1	1	1	0		N	?
jaanuarist	jaanuarst	jaanuar	st		S	sg el
1906	1906	1906	0		N	?
aastast	aastane	aastane	t		A	sg p
       	@aastast	aasta	st		S	sg el
peale	@peale	peale	0		D	
     	peale	peale	0		K	
     	pea	pea	le		S	sg all
hakates	hakates	hakka	tes		V	des
peab	peab	pida	b		V	b
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
õe	@õe	õde	0		S	sg g
  	õe	õe	0		I	
,	,	,			Z	
minu	minu	mina	0		P	sg g
tütre	tütre	tütar	0		S	sg g
Leenale	Leenale	Leena	le		H	sg all
(	(	(			Z	
25	25	25	0		N	?
)	)	)			Z	
kakskümmend	kakskümmend	kaks_kümmend	0		N	sg n
wiis	@viis	viis	0		N	sg n
    	viis	viis	0		S	sg n
    	vii	vii	s		V	s
rubla	rubla	rubla	0		S	sg g
     	rubla	rubla	0		S	sg n
     	@rubla	rubla	0		S	sg p
ära	@ära	ära	0		D	
   	ära	ära	0		V	neg o
maksmma	####	####				
       	#maksma	maks	mma		V	ma
seni	seni	seni	0		D	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
üksada	####	####				
      	#ükssada	üks_sada	0		N	sg n
wiiskummend	####	####				
           	#viiskümmend	viis_kümmend	0		N	sg n
(	(	(			Z	
150	150	150	0		N	?
)	)	)			Z	
rubla	rubla	rubla	0		S	sg g
     	rubla	rubla	0		S	sg n
     	@rubla	rubla	0		S	sg p
ära	@ära	ära	0		D	
   	ära	ära	0		V	neg o
makstud	maks=tud	maks=tud	0		A	
       	maks=tud	maks=tud	0		A	sg n
       	maks=tu	maks=tu	d		S	pl n
       	maks=tud	maks=tud	d		A	pl n
       	@makstud	maks	tud		V	tud
saab	saab	saa	b		V	b
.	.	.			Z	
Esimmene	####	####				
        	#esimene	esimene	0		O	sg n
raha	@raha	raha	0		S	sg g
    	raha	raha	0		S	sg n
    	raha	raha	0		S	sg p
maksmmise	####	####				
         	#maksmise	maksmine	0		S	sg g
tähtaeg	tähtaeg	täht_aeg	0		S	sg n
algab	algab	alga	b		V	b
1	1	1	0		N	?
jaanuaril	jaanuaril	jaanuar	l		S	sg ad
1906	1906	1906	0		N	?
aastal	aastal	aasta	l		S	sg ad
.	.	.			Z	
Oma	oma	oma	0		A	sg g
   	oma	oma	0		A	sg n
   	oma	oma	0		A	sg p
   	oma	oma	0		D	
   	@oma	oma	0		P	sg g
   	oma	oma	0		P	sg n
   	oma	oma	0		P	sg p
   	oma	oma	0		S	sg g
   	oma	oma	0		S	sg n
   	oma	oma	0		S	sg p
   	oma	oma	0		V	o
poja	@poja	poeg	0		S	sg g
    	poja	poja	0		S	sg g
    	poja	poja	0		S	sg n
    	poja	poja	0		S	sg p
Johannesele	Johannesele	Johannes	le		H	sg all
kes	kes	kes	0		P	pl n
   	@kes	kes	0		P	sg n
sõjas	sõjas	sõda	s		S	sg in
onn	onn	onn	0		S	sg n
   	£on	ole	0		V	b
lubann	####	####				
      	#lubanud	luba	nn		V	nud
mina	mina	mina	0		P	sg n
    	mina	mina	0		S	sg g
    	mina	mina	0		S	sg n
    	mina	mina	0		S	sg p
    	£minna	mine	a		V	da
,	,	,			Z	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
ta	tema	tema	0		P	sg g
  	@ta	tema	0		P	sg n
sealt	@sealt	sealt	0		D	
     	siga	siga	lt		A	sg abl
     	siga	siga	lt		S	sg abl
kooli	@kooli	kool	0		S	adt
     	kool	kool	0		S	sg g
     	kool	kool	0		S	sg p
     	kool	kool	i		S	pl p
tuleb	tuleb	tule	b		V	b
ühe	ühe	ühe	0		S	sg n
   	@ühe	üks	0		N	sg g
   	üks	üks	0		P	sg g
tubadegu	####	####				
        	¤					
raudassidega	####	####				
            	#raudassidega	raud_assi	dega		S	pl kom
wannkri	####	####				
       	#vankri	vanker	0		S	sg g
aga	aga	aga	0		J	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
ta	tema	tema	0		P	sg g
  	@ta	tema	0		P	sg n
mitte	mitte	mitte	0		D	
enaim	####	####				
     	#enam	enam	0		D	
koju	koju	kodu	0		S	adt
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
tule	@tule	tule	0		V	o
    	tuli	tuli	0		S	sg g
siis	@siis	siis	0		D	
    	siis	siis	0		J	
jääb	jääb	jää	b		V	b
see	see	see	0		P	sg n
üleval	@üleval	üleval	0		D	
      	ülev	ülev	l		A	sg ad
nimetud	nimetu	nimetu	d		A	pl n
       	@nimetatud	nimeta	tud		V	tud
wannker	####	####				
      	#vanker	vanker	0		S	sg n
ka	ka	ka	0		D	
minu	mina	mina	0		P	sg g
poja	@poja	poeg	0		S	sg g
    	poja	poja	0		S	sg g
    	poja	poja	0		S	sg n
    	poja	poja	0		S	sg p
Mihkli	@Mihkli	Mihkel	0		H	sg g
      	Mihkli	Mihkli	0		H	sg g
      	Mihkli	Mihkli	0		H	sg n
      	mihkel	mihkel	0		A	sg g
      	mihkel	mihkel	0		S	sg g
pärida	pärida	päri	da		V	da
.	.	.			Z	
Et	et	et	0		J	
minul	minul	mina	l		P	sg ad
ka	ka	ka	0		D	
weel	@veel	veel	0		D	
    	vesi	vesi	l		S	sg ad
    	veel	vesi	l		S	sg ad
teisi	teine	teine	0		O	pl p
     	@teisi	teine	0		P	pl p
lapsi	lapsi	laps	i		S	pl p
onn	onn	onn	0		S	sg n
   	 £on	ole	0		V	b
ja	ja	ja	0		J	
nimelt	@nimelt	nimelt	0		D	
      	nimi	nimi	lt		S	sg abl
:	:	:			Z	
Gustav	Gustav	Gustav	0		H	sg n
ja	ja	ja	0		J	
Antonn	####	####				
      	#Anton	Antonn	0		H	sg n
ning	ning	ning	0		J	
Maunus	Maunu	Maunu	s		H	sg in
      	£Maunus	Maunus	0		H	sg n
aga	aga	aga	0		J	
nendele	see	see	dele		P	pl all
       	@nendele	tema	dele		P	pl all
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
luba	luba	luba	0		S	sg n
    	luba	luba	0		S	sg p
    	@luba	luba	0		V	o
mina	@mina	mina	0		P	sg n
    	mina	mina	0		S	sg g
    	mina	mina	0		S	sg n
    	mina	mina	0		S	sg p
ühtegit	####	####				
       	#ühtegi	ükski	0		P	sg p
sellest	sellest	see	st		P	sg el
ülewal	@üleval	üleval	0		D	
      	ülev	ülev	l		A	sg ad
tähendatud	tähenda=tud	tähenda=tud	0		A	
          	tähenda=tud	tähenda=tud	0		A	sg n
          	tähenda=tu	tähenda=tu	d		S	pl n
          	tähenda=tud	tähenda=tud	d		A	pl n
          	@tähendatud	tähenda	tud		V	tud
warandusest	varandusest	varandus	st		S	sg el
sellepärast	sellepärast	selle_pärast	0		D	
et	et	et	0		J	
nemad	nemad	tema	d		P	pl n
juba	juba	juba	0		D	
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
jagu	jagu	jagu	0		S	sg n
    	@jagu	jagu	0		S	sg p
    	jagu	jagu	0		V	o
minu	minu	mina	0		P	sg g
warandusest	varandusest	varandus	st		S	sg el
käte	käsi	käsi	te		S	pl g
    	£kätte	käsi	tte		S	adt
on	ole	ole	0		V	b
  	@on	ole	0		V	vad
saanud	saa=nud	saa=nud	0		A	
      	saa=nud	saa=nud	0		A	sg n
      	saa=nud	saa=nud	d		A	pl n
