Kohtomehhed	####	####				
           	#kohtumehed	kohus_mees	d		S	pl n
kutsusid	kutsu	kutsu	sid		S	pl p
        	@kutsusid	kutsu	sid		V	sid
kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
ette	esi	esi	tte		S	adt
    	ette	ette	0		D	
    	@ette	ette	0		K	
Kaddaka	####	####				
       	#Kadaka	Kaddaka	0		H	sg g
Reet	Reet	Reet	0		H	sg n
,	,	,			Z	
sellepärrast	####	####				
            	#sellepärast	see_pärast	0		D	
et	et	et	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
Sauendi	####	####				
       	#Sauendi	Sauendi	0		H	sg g
Ollendre	####	####				
        	#hollendri	hollender	0		S	sg g
Mathiseni	####	####				
         	#Mathiseni	Mathisen	0		H	sg g
Emmandat	####	####				
        	#emandat	emand	t		S	sg p
ühhe	####	####				
    	ühe	ühe	0		S	sg n
    	ühe	üks	0		N	sg g
    	#ühe	üks	0		P	sg g
roppo	####	####				
     	#ropu	ropp	0		A	sg g
wisi	####	####				
    	#viisi	viis	0		S	sg g
peale	peale	peale	0		D	
     	@peale	peale	0		K	
     	pea	pea	le		S	sg all
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
sõimanud	sõima=nud	sõima=nud	0		A	
        	sõima=nud	sõima=nud	0		A	sg n
        	sõima=nu	sõima=nu	d		S	pl n
        	sõima=nud	sõima=nud	d		A	pl n
        	@sõimanud	sõima	nud		V	nud
,	,	,			Z	
nenda	####	####				
     	#nõnda	nõnda	0		D	
kutsuti	kutsuti	kutsu	ti		V	ti
ka	ka	ka	0		D	
sellesamma	####	####				
          	#sellesama	see_sama	0		P	sg g
Süd	####	####				
   	#süü	süü	d		S	sg p
pärrast	####	####				
       	pärast	pära	st		S	sg el
       	pärast	pärane	t		A	sg p
       	pärast	pärast	0		D	
       	#pärast	pärast	0		K	
se	####	####				
  	#see	see	0		P	sg n
Nekruti	nekruti	nekrut	0		S	sg g
Lesk	lesk	lesk	0		S	sg n
naine	naine	naine	0		S	sg n
Insiko	####	####				
      	#Insiku	Insiko	0		H	sg g
Reet	Reet	Reet	0		H	sg n
ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
,	,	,			Z	
se	####	####				
  	#see	see	0		P	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
ähwardanud	ähvarda=nud	ähvarda=nud	0		A	
          	ähvarda=nud	ähvarda=nud	0		A	sg n
          	ähvarda=nu	ähvarda=nu	d		S	pl n
          	ähvarda=nud	ähvarda=nud	d		A	pl n
          	@ähvardanud	ähvarda	nud		V	nud
,	,	,			Z	
et	et	et	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
tahhab	####	####				
      	#tahab	taht	b		V	b
,	,	,			Z	
Ollendret	####	####				
         	#hollendrit	hollender	0		S	sg p
Mathiseni	####	####				
         	#Mathisenit	Mathisen	0		H	sg p
,	,	,			Z	
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
Emmandat	####	####				
        	#emandat	emand	t		S	sg p
ja	ja	ja	0		J	
nende	see	see	de		P	pl g
     	@nende	tema	de		P	pl g
lojosed	####	####				
       	#lojused	lojus	d		S	pl n
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
neiduda	####	####				
       	#nõiduda	nõidu	da		V	da
,	,	,			Z	
nenda	####	####				
     	#nõnda	nõnda	0		D	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
seddawisi	####	####				
         	#sedaviisi	see_viis	0		D	
mitmele	mitmele	mitu	le		P	sg all
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
teinud	@teinud	tege	nud		V	nud
      	tei=nud	tei=nud	0		A	
      	tei=nud	tei=nud	0		A	sg n
      	tei=nud	tei=nud	d		A	pl n
      	teinu	teinu	d		S	pl n
,	,	,			Z	
nenda	####	####				
     	#nõnda	nõnda	0		D	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
nimmega	nimme	nimme	ga		S	sg kom
       	£nimega	nimi	ga		S	sg kom
Perdi	####	####				
     	#Perdi	Perdi	0		H	sg g
Jecobil	####	####				
       	#Jakobil	Jecob	l		H	sg ad
,	,	,			Z	
ja	ja	ja	0		J	
weel	@veel	veel	0		D	
    	vesi	vesi	l		S	sg ad
    	veel	vesi	l		S	sg ad
teistel	teine	teine	tel		O	pl ad
       	@teistel	teine	tel		P	pl ad
.	.	.			Z	
Selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
ette	esi	esi	tte		S	adt
    	ette	ette	0		D	
    	@ette	ette	0		K	
sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
temmale	####	####				
       	#temale	tema	le		P	sg all
20	20	20	0		N	?
hoopi	hoop	hoop	0		S	adt
     	@hoopi	hoop	0		S	sg p
witsad	vitsad	vits	d		S	pl n
moistetud	####	####				
         	#mõistetud	mõist	tud		V	tud
,	,	,			Z	
agga	####	####				
    	#aga	aga	0		J	
sedda	####	####				
     	#seda	see	da		P	sg p
trahwi	trahv	trahv	0		S	adt
      	trahv	trahv	0		S	sg g
      	trahv	trahv	0		S	sg p
      	trahvi	trahvi	0		V	o
      	trahvi	trahv	0		S	adt
      	@trahvi	trahv	0		S	sg p
      	trahvi	trahv	0		S	sg g
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
woinud	####	####				
      	#võinud	või	nud		V	nud
Naine	naine	naine	0		S	sg n
mette	mesi	mesi	tte		S	adt
     	mett	mett	e		S	pl p
     	£mitte	mitte	0		D	
sada	sada	sada	0		N	sg n
    	sada	sada	0		N	sg p
