Koggokonna	####	####				
          	#kogukonna	kogukond	0		S	sg g
kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
ette	esi	esi	tte		S	adt
    	ette	ette	0		D	
    	@ette	ette	0		K	
tulli	tull	tull	0		S	adt
     	tull	tull	0		S	sg g
     	tull	tull	0		S	sg p
     	@tuli	tule	i		V	s
     	tuli	tuli	0		S	sg n
moisa	####	####				
     	#mõisa	mõis	0		S	sg g
wallitsusse	####	####				
           	#valitsuse	valitsus	0		S	sg g
nimmel	nimme	nimme	l		S	sg ad
      	£nimel	nimel	0		K	
Alex	Alex	Alex	0		H	sg n
.	.	.			Z	
Strauss	Strauss	Strauss	0		H	sg n
ja	ja	ja	0		J	
kaebas	kaebas	kaeba	s		V	s
,	,	,			Z	
et	et	et	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
ollema	####	####				
      	#olema	ole	ma		V	ma
juttud	####	####				
      	#jutud	jutt	d		S	pl n
kuulnud	kuul=nud	kuul=nud	0		A	
       	kuul=nud	kuul=nud	0		A	sg n
       	kuul=nud	kuul=nud	d		A	pl n
       	kuulnu	kuulnu	d		S	pl n
       	@kuulnud	kuul	nud		V	nud
,	,	,			Z	
et	et	et	0		J	
Tappiko	####	####				
       	#Tapiku	Tapiku	0		H	sg g
moisa	####	####				
     	#mõisa	mõis	0		S	sg g
wallitseja	####	####				
          	#valitseja	valitseja	0		S	sg n
ollema	####	####				
      	#olema	ole	ma		V	ma
mitmes	mitmes	mitmes	0		P	sg n
      	@mitmes	mitu	s		P	sg in
asjas	asjas	asi	s		S	sg in
warrastanud	varrasta=nud	varrasta=nud	0		A	
           	varrasta=nud	varrasta=nud	0		A	sg n
           	varrasta=nu	varrasta=nu	d		S	pl n
           	varrasta=nud	varrasta=nud	d		A	pl n
           	varrasta	varrasta	nud		V	nud
           	£varastanud	varasta	nud		V	nud
,	,	,			Z	
ja	ja	ja	0		J	
nimmelt	nimme	nimme	lt		S	sg abl
       	@nimelt	nimelt	0		D	
:	:	:			Z	
teadma	teadma	tead	ma		V	ma
sest	@sest	see	st		P	sg el
    	sest	sest	0		J	
essite	####	####				
      	#esiteks	esiteks	0		D	
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Rosenthali	####	####				
          	#Rosenthali	Rosenthal	0		H	sg g
naene	####	####				
     	#naine	naine	0		S	sg n
Ann	Ann	Ann	0		H	sg n
.	.	.			Z	
Ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
kutsutud	kutsutud	kutsutud	0		A	
        	kutsutud	kutsutud	0		A	sg n
        	kutsutu	kutsutu	d		S	pl n
        	@kutsutud	kutsu	tud		V	tud
        	kutsutud	kutsutud	d		A	pl n
Ann	Ann	Ann	0		H	sg n
Rosenthal	####	####				
         	#Rosenthal	Rosenthal	0		H	sg n
,	,	,			Z	
räkis	####	####				
     	#rääkis	rääki	s		V	s
et	et	et	0		J	
Tappiko	####	####				
       	#Tapiku	Tapiku	0		H	sg g
aidamees	aidamees	aida_mees	0		S	sg n
Jürri	####	####				
     	#Jüri	Jürri	0		H	sg n
Parri	####	####				
     	#Pari	Parri	0		H	sg n
saatnud	saat=nud	saat=nud	0		A	
       	saat=nud	saat=nud	0		A	sg n
       	saat=nu	saat=nu	d		S	pl n
       	saat=nud	saat=nud	d		A	pl n
       	@saatnud	saat	nud		V	nud
tedda	####	####				
     	#teda	tema	da		P	sg p
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
kohha	####	####				
     	#koha	koht	0		S	sg g
peal	peal	peal	0		D	
    	@peal	peal	0		K	
    	pea	pea	l		S	sg ad
ja	ja	ja	0		J	
annud	####	####				
     	#andnud	and	nud		V	nud
ilma	ilm	ilm	0		S	adt
    	ilm	ilm	0		S	sg g
    	ilm	ilm	0		S	sg p
    	ilma	ilma	0		D	
    	@ilma	ilma	0		K	
temmale	####	####				
       	#temale	tema	le		P	sg all
räkimatta	####	####				
         	#rääkimata	rääki	mata		V	mata
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
koddo	####	####				
     	#koju	kodu	do		S	adt
kolme	kolm	kolm	0		N	adt
     	@kolme	kolm	0		N	sg g
     	kolm	kolm	0		N	sg p
aasta	@aasta	aasta	0		S	sg g
     	aasta	aasta	0		S	sg n
eest	eest	eest	0		D	
    	@eest	eest	0		K	
    	esi	esi	st		S	sg el
wia	####	####				
   	#viia	vii	a		V	da
2	2	2	0		N	?
pari	pari	pari	0		S	sg g
    	pari	pari	0		S	sg n
    	pari	pari	0		S	sg p
    	@paari	paar	0		S	sg p
pastlad	pastlad	pastel	d		S	pl n
,	,	,			Z	
üks	@üks	üks	0		N	sg n
   	üks	üks	0		P	sg n
suur	suur	suur	0		A	sg n
lähker	lähker	lähker	0		S	sg n
kalla	kalla	kalla	0		S	sg g
     	kalla	kalla	0		S	sg n
     	@kalla	kalla	0		V	o
soolwet	####	####				
       	#soolvett	sool_vesi	tt		S	sg p
täis	täis	täis	0		A	
    	täis	täis	0		A	sg n
    	@täis	täis	0		D	
    	täis	täis	0		S	sg n
    	täi	täi	s		S	sg in
    	täi	täi	s		V	s
,	,	,			Z	
1	1	1	0		N	?
tünder	tünder	tünder	0		S	sg n
silko	####	####				
     	#silke	silk	o		S	pl p
1	1	1	0		N	?
kott	kott	kott	0		S	sg n
sola	####	####				
    	#soola	sool	0		S	sg p
,	,	,			Z	
ja	ja	ja	0		J	
ristikheinad	ristikheinad	ristik_hein	d		S	pl n
ni	####	####				
  	#nii	nii	0		D	
paljo	####	####				
     	#palju	palju	0		D	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
peale	@peale	peale	0		D	
     	peale	peale	0		K	
     	pea	pea	le		S	sg all
mahtunud	mahtu=nud	mahtu=nud	0		A	
        	mahtu=nud	mahtu=nud	0		A	sg n
        	mahtu=nu	mahtu=nu	d		S	pl n
        	mahtu=nud	mahtu=nud	d		A	pl n
        	@mahtunud	mahtu	nud		V	nud
.	.	.			Z	
Jürri	####	####				
     	#Jüri	Jürri	0		H	sg n
Parri	####	####				
     	#Pari	Parri	0		H	sg n
räkis	####	####				
     	#rääkis	rääki	s		V	s
,	,	,			Z	
et	et	et	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
ollema	####	####				
      	#olema	ole	ma		V	ma
ommast	####	####				
      	#omast	oma	st		P	sg el
nahhast	####	####				
       	#nahast	nahk	st		P	sg el
kaks	kaks	kaks	0		N	sg n
pari	pari	pari	0		S	sg g
    	pari	pari	0		S	sg n
    	pari	pari	0		S	sg p
    	£paari	paar	0		S	sg p
pastlad	pastlad	pastel	d		S	pl n
saatnud	saat=nud	saat=nud	0		A	
       	saat=nud	saat=nud	0		A	sg n
       	saat=nu	saat=nu	d		S	pl n
       	saat=nud	saat=nud	d		A	pl n
       	@saatnud	saat	nud		V	nud
,	,	,			Z	
nisamma	####	####				
       	#niisama	nii_sama	0		D	
ollema	####	####				
      	#olema	ole	ma		V	ma
soolwessi	####	####				
         	#soolvesi	sool_vesi	0		S	sg n
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
,	,	,			Z	
ni	####	####				
  	#nii	nii	0		D	
ollema	####	####				
      	#olema	ole	ma		V	ma
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
soolwee	soolvee	sool_vesi	0		S	sg g
koddus	####	####				
      	#kodus	kodu	s		S	sg in
teinud	@teinud	tege	nud		V	nud
      	tei=nud	tei=nud	0		A	
      	tei=nud	tei=nud	0		A	sg n
      	tei=nud	tei=nud	d		A	pl n
      	teinu	teinu	d		S	pl n
ja	ja	ja	0		J	
silko	####	####				
     	#silke	silk	o		S	pl p
ollema	####	####				
      	#olema	ole	ma		V	ma
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
ühhes	####	####				
     	#ühes	ühes	0		D	
saatnud	saat=nud	saat=nud	0		A	
       	saat=nud	saat=nud	0		A	sg n
       	saat=nu	saat=nu	d		S	pl n
       	saat=nud	saat=nud	d		A	pl n
       	@saatnud	saat	nud		V	nud
.	.	.			Z	
Nisamma	####	####				
       	#niisama	nii_sama	0		D	
ollema	####	####				
      	#olema	ole	ma		V	ma
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
ühhe	####	####				
    	ühe	ühe	0		S	sg n
    	#ühe	üks	0		N	sg g
    	ühe	üks	0		P	sg g
tündre	####	####				
      	#tündri	tünder	0		S	sg g
sole	####	####				
    	#soola	sool	0		S	sg p
Tallinast	####	####				
         	#Tallinnast	Tallinn	st		H	sg el
tonud	####	####				
     	#toonud	too	nud		V	nud
ja	ja	ja	0		J	
sedda	####	####				
     	#seda	see	da		P	sg p
koddo	####	####				
     	#koju	kodu	do		S	adt
saatnud	saat=nud	saat=nud	0		A	
       	saat=nud	saat=nud	0		A	sg n
       	saat=nu	saat=nu	d		S	pl n
       	saat=nud	saat=nud	d		A	pl n
       	@saatnud	saat	nud		V	nud
ühhes	####	####				
     	#ühes	ühes	0		D	
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Rosenbergi	Rosenberg	Rosenberg	0		H	adt
          	@Rosenbergi	Rosenberg	0		H	sg g
          	Rosenberg	Rosenberg	0		H	sg p
naesega	####	####				
       	#naisega	naine	ga		S	sg kom
.	.	.			Z	
Hans	Hans	Hans	0		H	sg n
Ilwes	ilves	ilves	0		S	sg n
     	£Ilves	Ilwes	0		H	sg n
räkis	####	####				
     	#rääkis	rääki	s		V	s
,	,	,			Z	
et	et	et	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
ollema	####	####				
      	#olema	ole	ma		V	ma
kuulnud	kuul=nud	kuul=nud	0		A	
       	kuul=nud	kuul=nud	0		A	sg n
       	kuul=nud	kuul=nud	d		A	pl n
       	kuulnu	kuulnu	d		S	pl n
       	@kuulnud	kuul	nud		V	nud
,	,	,			Z	
et	et	et	0		J	
Jürri	####	####				
     	#Jüri	Jürri	0		H	sg n
Parri	####	####				
     	#Pari	Parri	0		H	sg n
ollema	####	####				
      	#olema	ole	ma		V	ma
2	2	2	0		N	?
koormat	koormat	koorem	t		S	sg p
odre	####	####				
    	#otri	oder	e		S	pl p
saatnud	saat=nud	saat=nud	0		A	
       	saat=nud	saat=nud	0		A	sg n
       	saat=nu	saat=nu	d		S	pl n
       	saat=nud	saat=nud	d		A	pl n
       	@saatnud	saat	nud		V	nud
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
ostetud	oste=tud	oste=tud	0		A	
       	oste=tud	oste=tud	0		A	sg n
       	oste=tu	oste=tu	d		S	pl n
       	oste=tud	oste=tud	d		A	pl n
       	@ostetud	ost	tud		V	tud
kohha	####	####				
     	#koha	koht	0		S	sg g
peale	peale	peale	0		D	
     	@peale	peale	0		K	
     	pea	pea	le		S	sg all
ja	ja	ja	0		J	
sedda	####	####				
     	#seda	see	da		P	sg p
ollema	####	####				
      	#olema	ole	ma		V	ma
Ann	Ann	Ann	0		H	sg n
Rosenthal	####	####				
         	#Rosenthal	Rosenthal	0		H	sg n
räkinud	####	####				
       	#rääkinud	rääki	nud		V	nud
.	.	.			Z	
Johann	Johann	Johann	0		H	sg n
Leppik	Leppik	Leppik	0		S	sg n
      	£Leppik	Leppiko	0		H	sg n
räkis	####	####				
     	#rääkis	rääki	s		V	s
,	,	,			Z	
et	et	et	0		J	
Jürri	####	####				
     	#Jüri	Jürri	0		H	sg n
Parri	####	####				
     	#Pari	Parri	0		H	sg n
ollema	####	####				
      	#olema	ole	ma		V	ma
wiimsel	viimsel	viimne	l		A	sg ad
talvel	tali	tali	l		S	sg ad
      	@talvel	talv	l		S	sg ad
kahhe	####	####				
     	#kahe	kahe	0		N	sg g
hobbosega	####	####				
         	#hobusega	hobune	ga		S	sg kom
peale	peale	peale	0		D	
     	@peale	peale	0		K	
     	pea	pea	le		S	sg all
Jöulo	####	####				
     	#jõule	jõulud	o		S	pl p
Sellis	sell	sell	s		S	sg in
      	£Sellis	Selli	s		H	sg in
käinud	käi=nud	käi=nud	0		A	
      	käi=nud	käi=nud	0		A	sg n
      	käi=nud	käi=nud	d		A	pl n
      	käinu	käinu	d		S	pl n
      	@käinud	käi	nud		V	nud
.	.	.			Z	
Peale	peale	peale	0		D	
     	@peale	peale	0		K	
     	pea	pea	le		S	sg all
selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
ollema	####	####				
      	#olema	ole	ma		V	ma
süggise	####	####				
       	#sügise	sügis	0		S	sg g
4	4	4	0		N	?
kotti	kott	kott	0		S	adt
     	kott	kott	0		S	sg p
     	kotti	kotti	0		D	
     	@kotti	kott	i		S	sg p
peale	@peale	peale	0		D	
     	peale	peale	0		K	
     	pea	pea	le		S	sg all
pakkitud	####	####				
       	#pakitud	pakki	tud		V	tud
sanud	####	####				
     	#saanud	saa	nud		V	nud
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
sured	sure	sure	d		V	d
     	£suured	suur	d		A	pl n
kottid	####	####				
      	#kotid	kott	d		S	pl n
,	,	,			Z	
agga	####	####				
    	#aga	aga	0		J	
iggal	####	####				
     	#igal	iga	l		P	sg ad
ühhel	####	####				
     	#ühel	üks	l		P	sg ad
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
arwata	arvata	arvata	0		D	
      	@arvata	arva	ta		V	da
      	arva	arva	ta		V	ta
wakk	vakk	vakk	0		S	sg n
sees	@sees	sees	0		D	
    	sees	sees	0		K	
,	,	,			Z	
ja	ja	ja	0		J	
se	####	####				
  	#see	see	0		P	sg n
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
öige	####	####				
    	#õige	õige	0		D	
hommiko	####	####				
