Jürri	####	####				
     	#Jüri	Jürri	0		H	sg n
Lengi	leng	leng	0		S	adt
     	leng	leng	0		S	sg g
     	leng	leng	0		S	sg p
     	£Lengi	Lengi	0		H	sg n
kaebab	kaebab	kaeba	b		V	b
et	et	et	0		J	
Rentherra	####	####				
         	#rendihärra	rendi_härra	0		S	sg n
Sep	####	####				
   	#sepp	sepp	0		S	sg n
Jürri	####	####				
     	#Jüri	Jürri	0		H	sg n
Kleinsepp	####	####				
         	#Kleinsepp	Kleinsepp	0		H	sg n
,	,	,			Z	
kes	kes	kes	0		P	pl n
   	@kes	kes	0		P	sg n
temmaga	####	####				
       	#temaga	tema	ga		P	sg kom
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
sapaid	####	####				
      	#saapaid	saabas	id		S	pl p
wahhetanud	####	####				
          	#vahetanud	vaheta	nud		V	nud
ja	ja	ja	0		J	
pärast	pärane	pärane	t		A	sg p
      	@pärast	pärast	0		D	
      	pärast	pärast	0		K	
      	pära	pära	st		S	sg el
ärratagganenud	####	####				
              	#ära_taganenud	ära_tagane	nud		V	nud
,	,	,			Z	
ja	ja	ja	0		J	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
Jurri	####	####				
     	#Jüri	Jürri	0		H	sg n
Lengi	leng	leng	0		S	adt
     	leng	leng	0		S	sg g
     	leng	leng	0		S	sg p
     	£Lengi	Lengi	0		H	sg n
pölle	####	####				
     	#pole	ole	0		V	neg o
mitte	mitte	mitte	0		D	
tahtnud	taht=nud	taht=nud	0		A	
       	taht=nud	taht=nud	0		A	sg n
       	taht=nu	taht=nu	d		S	pl n
       	taht=nud	taht=nud	d		A	pl n
       	@tahtnud	taht	nud		V	nud
tagganeda	####	####				
         	#taganeda	tagane	da		V	da
siis	siis	siis	0		D	
    	@siis	siis	0		J	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
Jürri	####	####				
     	#Jüri	Jürri	0		H	sg n
Kleinsepp	####	####				
         	#Kleinsepp	Kleinsepp	0		H	sg n
tedda	####	####				
     	#teda	tema	da		P	sg p
lönud	####	####				
     	#löönud	löö	nud		V	nud
,	,	,			Z	
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
silmad	silma	silma	d		V	d
      	@silmad	silm	d		S	pl n
werriseks	####	####				
         	#veriseks	verine	ks		A	sg tr
teinud	@teinud	tege	nud		V	nud
      	tei=nud	tei=nud	0		A	
      	tei=nud	tei=nud	0		A	sg n
      	tei=nud	tei=nud	d		A	pl n
      	teinu	teinu	d		S	pl n
ja	ja	ja	0		J	
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
rahha	####	####				
     	#raha	raha	0		S	sg g
     	raha	raha	0		S	sg p
taskust	taskust	tasku	st		S	sg el
ärrawötnud	####	####				
          	#ära_võtnud	ära_võt	nud		V	nud
ja	ja	ja	0		J	
weel	@veel	veel	0		D	
    	vesi	vesi	l		S	sg ad
    	veel	vesi	l		S	sg ad
15	15	15	0		N	?
kop	kop	kop	0		Y	?
.	.	.			Z	
ülleselle	####	####				
         	#üle_selle	üle_see	0		P	sg g
pealse	pealne	pealne	0		A	sg g
      	pealne	pealne	0		S	sg g
      	¤					
rahha	####	####				
     	raha	raha	0		S	sg g
     	#raha	raha	0		S	sg p
ärrawötnud	####	####				
          	#ära_võtnud	ära_võt	nud		V	nud
.	.	.			Z	
Sep	####	####				
   	#sepp	sepp	0		S	sg n
Jürri	####	####				
