Tulli	tull	tull	0		S	adt
     	tull	tull	0		S	sg g
     	tull	tull	0		S	sg p
     	@tuli	tule	i		V	s
     	tuli	tuli	0		S	sg n
ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
Püssi	@Püssi	Püssi	0		H	sg g
     	Püssi	Püssi	0		H	sg n
     	püss	püss	0		S	adt
     	püss	püss	0		S	sg g
     	püss	püss	0		S	sg p
mehhe	####	####				
     	#mehe	mees	0		S	sg g
Peter	Peter	Peter	0		H	sg n
     	£Peeter	Peter	0		H	sg n
Mokko	####	####				
     	#Möko	Mökko	0		H	sg n
ja	ja	ja	0		J	
kaebas	kaebas	kaeba	s		V	s
Jürri	####	####				
     	#Jüri	Jürri	0		H	sg n
Tonnissoni	####	####				
          	#Tonissoni	Tonnisson	0		H	sg g
peale	peale	peale	0		D	
     	@peale	peale	0		K	
     	pea	pea	le		S	sg all
et	et	et	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
kewwade	####	####				
       	#kevade	kevad	0		S	sg g
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
Jürris	####	####				
      	#Jüris	Jürri	s		H	sg in
andan	####	####				
     	#andnud	and	n		V	nud
1	1	1	0		N	?
Tsetw	####	####				
     	#tsetw	tsetw	0		Y	?
.	.	.			Z	
Rükkid	####	####				
      	#rukkid	rukis	d		S	pl n
3	3	3	0		N	?
Tsetwert	####	####				
        	#setvert	setvert	0		S	sg n
Kairo	Kairo	Kairo	0		H	sg g
     	Kairo	Kairo	0		H	sg n
     	£kaeru	kaer	u		S	pl p
1	1	1	0		N	?
wak	####	####				
   	#vakk	vakk	0		S	sg n
nissu	####	####				
     	#nisu	nisu	0		S	sg p
ja	ja	ja	0		J	
250	250	250	0		N	?
R	R	R	0		Y	?
.	.	.			Z	
h	h	h	0		Y	?
.	.	.			Z	
Tulli	tull	tull	0		S	adt
     	tull	tull	0		S	sg g
     	tull	tull	0		S	sg p
     	@tuli	tule	i		V	s
     	tuli	tuli	0		S	sg n
ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
Jürri	####	####				
     	#Jüri	Jürri	0		H	sg n
Tonnisson	####	####				
