Kohtu	kohtu	kohtu	0		V	o
     	@kohtu	kohus	0		S	sg g
korra	korra	kord	0		S	sg g
pärrast	####	####				
       	pärast	pära	st		S	sg el
       	pärast	pärane	t		A	sg p
       	pärast	pärast	0		D	
       	#pärast	pärast	0		K	
ollid	####	####				
     	#olid	ole	id		V	sid
Rawwila	####	####				
       	#Ravila	Rawwila	0		H	sg g
ja	ja	ja	0		J	
Palwerre	####	####				
        	#Palvere	Palwere	0		H	sg g
walla	vald	vald	0		S	sg g
     	valla	valla	0		D	
     	@valla	vald	0		S	sg g
kohtusse	kohtune	kohtune	se		A	adt
        	@kohtusse	kohus	sse		S	sg ill
walla	vald	vald	0		S	sg g
     	valla	valla	0		D	
     	@valla	vald	0		S	sg g
hones	####	####				
     	#hoones	hoone	s		S	sg in
kokkotulnud	####	####				
           	#kokku_tulnud	kokku_tule	nud		V	nud
:	:	:			Z	
Kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
wannem	####	####				
      	vanem	vanem	0		C	sg n
      	#vanem	vanem	0		S	sg n
Hinrek	####	####				
      	#Hinrek	Hinrek	0		H	sg n
Noggur	####	####				
      	#Nogur	Noggur	0		H	sg n
Kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
käemehhed	####	####				
         	#käemehed	käsi_mees	d		S	pl n
:	:	:			Z	
Mihkel	@Mihkel	Mihkel	0		H	sg n
      	mihkel	mihkel	0		A	sg n
      	mihkel	mihkel	0		S	sg n
Krusement	####	####				
         	#Krusment	Krusment	0		H	sg n
Jakob	Jakob	Jakob	0		H	sg n
Käit	####	####				
    	#Käit	Käit	0		H	sg n
Kirjotaja	####	####				
         	#kirjutaja	kirjutaja	0		S	sg n
         	kirjutaja	kirjutaja	0		S	sg g
Hans	Hans	Hans	0		H	sg n
Siimson	####	####				
       	#Siimson	Siimson	0		H	sg n
Marri	####	####				
     	#Mari	Marri	0		H	sg n
Traat	traat	traat	0		S	sg n
     	£Traat	Traat	0		H	sg n
astus	astus	astu	s		V	s
ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
,	,	,			Z	
kaebab	kaebab	kaeba	b		V	b
:	:	:			Z	
Mart	@Mart	Mart	0		H	sg n
    	mart	mart	0		S	sg n
Wors	####	####				
    	#Vors	Wors	0		H	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
temmale	####	####				
       	#temale	tema	le		P	sg all
abbiello	####	####				
        	#abielu	abielu	0		S	sg p
tõutades	####	####				
        	#tõotades	tõota	des		V	des
temmaga	####	####				
       	#temaga	tema	ga		P	sg kom
ümberkäinud	ümber_käinu	ümber_käinu	d		S	pl n
           	£ümber_käinud	ümber_käi	nud		V	nud
ja	ja	ja	0		J	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
lubbanud	####	####				
        	#lubanud	luba	nud		V	nud
tedda	####	####				
     	#teda	tema	da		P	sg p
warsi	vars	vars	i		S	pl p
     	£varsti	varsti	0		D	
kossida	koss_ida	koss_ida	0		S	sg g
       	koss_ida	koss_ida	0		S	sg n
       	koss_ida	koss_ida	0		S	sg p
       	£kosida	kosi	da		V	da
,	,	,			Z	
ja	ja	ja	0		J	
nüüd	nüüd	nüüd	0		D	
4	4	4	0		N	?
näddalad	####	####				
        	#nädalat	nädal	d		S	sg p
enne	enne	enne	0		D	
    	@enne	enne	0		K	
    	enne	enne	0		S	sg n
Jõulo	####	####				
     	#jõulu	jõulu	0		S	sg p
1872	1872	1872	0		N	?
a.	a	a	0		Y	?
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
sedda	####	####				
     	#seda	see	da		P	sg p
õiete	####	####				
     	#õieti	õieti	0		D	
tõeste	tõene	tõene	te		A	pl g
      	£tõesti	tõesti	0		D	
näitnud	####	####				
       	#näidanud	näita	nud		V	nud
,	,	,			Z	
räkind	####	####				
      	#rääkinud	rääki	nd		V	nud
perremehhele	####	####				
            	#peremehele	pere_mees	le		S	sg all
ja	ja	ja	0		J	
küssinud	####	####				
        	#küsinud	küsi	nud		V	nud
perremehhe	####	####				
          	#peremehe	pere_mees	0		S	sg g
käest	@käest	käest	0		K	
     	käsi	käsi	st		S	sg el
lubba	####	####				
     	luba	luba	0		S	sg n
     	#luba	luba	0		S	sg p
     	luba	luba	0		V	o
     	lubab	luba	0		V	b
kosja	@kosja	kosi	0		S	adt
     	kosi	kosi	0		S	sg g
     	kosi	kosi	0		S	sg p
tulla	tulla	tule	a		V	da
,	,	,			Z	
ja	ja	ja	0		J	
enne	enne	enne	0		D	
    	@enne	enne	0		K	
    	enne	enne	0		S	sg n
sedda	####	####				
     	#seda	see	da		P	sg p
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
süggise	####	####				
       	#sügise	sügis	0		S	sg g
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
kätte	käsi	käsi	tte		S	adt
     	@kätte	kätte	0		K	
