Armi	arm	arm	0		S	adt
    	arm	arm	0		S	sg g
    	arm	arm	0		S	sg p
    	£Armi	Armi	0		H	sg n
.	.	.			Z	
Kaebab	kaebab	kaeba	b		V	b
Mart	@Mart	Mart	0		H	sg n
    	mart	mart	0		S	sg n
Premer	####	####				
      	#Premer	Premer	0		H	sg n
,	,	,			Z	
Hans	Hans	Hans	0		H	sg n
Witsori	vits_ori	vits_ori	0		S	sg n
       	£Witsori	Witsor	0		H	sg g
ülle	ülle	ülle	0		D	
    	üle	üle	0		D	
    	@üle	üle	0		K	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
nemmad	####	####				
      	#nemad	tema	d		P	pl n
Möissa	####	####				
      	#mõisa	mõis	0		S	sg g
killaga	killaga	kild	ga		S	sg kom
linnas	linnas	linn	s		S	sg in
käind	####	####				
     	#käinud	käi	nud		V	nud
,	,	,			Z	
ja	ja	ja	0		J	
wilja	vili	vili	0		S	adt
     	vili	vili	0		S	sg g
     	vili	vili	0		S	sg p
     	vilja	vili	0		S	adt
     	@vilja	vili	0		S	sg g
     	vilja	vili	0		S	sg p
möedu	####	####				
     	#mõõdu	mõõt	0		S	sg g
ajal	aeg	aeg	l		S	sg ad
    	@ajal	ajal	0		K	
tühjaks	tühjaks	tühi	ks		A	sg tr
saand	####	####				
     	#saanud	saa	nd		V	nud
obbused	####	####				
       	#hobused	hobune	d		S	pl n
on	ole	ole	0		V	b
  	@on	ole	0		V	vad
ulitsa	####	####				
      	#uulitsa	uulits	0		S	sg g
peale	peale	peale	0		D	
     	@peale	peale	0		K	
     	pea	pea	le		S	sg all
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
     	välja	väli	0		S	adt
     	välja	väli	0		S	sg g
     	välja	väli	0		S	sg p
aetud	ae=tu	ae=tu	d		S	pl n
     	aetud	aetud	0		A	
     	aetud	aetud	0		A	sg n
     	aetud	aetud	d		A	pl n
     	@aetud	aja	tud		V	tud
,	,	,			Z	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
Mart	@Mart	Mart	0		H	sg n
    	mart	mart	0		S	sg n
Premer	####	####				
      	#Premer	Premer	0		H	sg n
nende	see	see	de		P	pl g
     	@nende	tema	de		P	pl g
tühiaks	####	####				
       	#tühjaks	tühi	ks		A	sg tr
saand	####	####				
     	#saanud	saa	nd		V	nud
Osste	####	####				
     	#hobuste	hobune	te		S	pl g
järrel	####	####				
      	järel	järel	0		D	
      	#järel	järel	0		K	
wattamas	####	####				
        	#vaatamas	vaata	mas		V	mas
,	,	,			Z	
siis	@siis	siis	0		D	
    	siis	siis	0		J	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
Mart	@Mart	Mart	0		H	sg n
    	mart	mart	0		S	sg n
Premer	####	####				
      	#Premer	Premer	0		H	sg n
Möissa	####	####				
      	#mõisa	mõis	0		S	sg g
Ree	ree	regi	0		S	sg g
pealt	pealt	pealt	0		D	
     	@pealt	pealt	0		K	
     	pea	pea	lt		S	sg abl
Ärabea	####	####				
      	#härjapea	härjapea	0		S	sg g
Einnu	####	####				
     	#heinu	hein	u		S	pl p
wötnud	####	####				
      	#võtnud	võt	nud		V	nud
ja	ja	ja	0		J	
Möissa	####	####				
      	#mõisa	mõis	0		S	sg g
Ostele	####	####				
      	#hobustele	hobune	tele		S	pl all
ette	esi	esi	tte		S	adt
