Hinso	####	####				
     	#Hinso	Hinso	0		H	sg g
Peter	Peter	Peter	0		H	sg n
     	£Peeter	Peter	0		H	sg n
Irss	####	####				
    	#Irss	Irss	0		H	sg n
andis	andis	and	is		V	s
Kohtole	####	####				
       	#kohtule	kohus	le		S	sg all
täeda	####	####				
     	#teada	tead	a		V	da
ja	ja	ja	0		J	
ütles	ütles	ütle	s		V	s
et	et	et	0		J	
temmal	####	####				
      	#temal	tema	l		P	sg ad
minnewa	####	####				
       	#mineva	mine	va		V	v sg g
süggise	####	####				
       	#sügise	sügis	0		S	sg g
Kadrena	####	####				
       	¤					
Päwa	####	####				
    	¤					
aial	aed	aed	l		S	sg ad
    	£ajal	ajal	0		K	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
üks	üks	üks	0		N	sg n
   	@üks	üks	0		P	sg n
uus	uus	uus	0		A	sg n
wilne	####	####				
     	#villane	villane	0		A	sg n
säirk	####	####				
     	#särk	särk	0		S	sg n
ulla	####	####				
    	¤					
alt	alt	alt	0		D	
   	@alt	alt	0		K	
   	alt	alt	0		S	sg n
örre	####	####				
    	#õrre	õrs	0		S	sg g
pealt	pealt	pealt	0		D	
     	@pealt	pealt	0		K	
     	pea	pea	lt		S	sg abl
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
kaddund	####	####				
       	#kadunud	kadu	nd		V	nud
ning	ning	ning	0		J	
et	et	et	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
nüüd	nüüd	nüüd	0		D	
sest	@sest	see	st		P	sg el
    	sest	sest	0		J	
särgist	särgist	särk	st		S	sg el
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
märki	märk	märk	0		S	adt
     	märk	märk	0		S	sg p
     	£aru	märki	0		D	
saand	####	####				
     	#saanud	saa	nd		V	nud
,	,	,			Z	
et	et	et	0		J	
se	####	####				
  	#see	see	0		P	sg n
peab	peab	pida	b		V	b
Rosta	####	####				
     	#Rosta	Rosta	0		H	sg g
Willema	vill_ema	vill_ema	0		S	sg g
       	vill_ema	vill_ema	0		S	sg n
       	vill_ema	vill_ema	0		S	sg p
       	£Villemi	Willem	0		H	sg g
Jani	Jan	Jan	0		H	adt
    	Jan	Jan	0		H	sg g
    	Jan	Jan	0		H	sg p
    	£Jaani	Jaan	0		H	sg g
naise	naise	naine	0		S	sg g
Ewa	@Ewa	Ewa	0		H	sg g
   	Ewa	Ewa	0		H	sg n
käes	@käes	käes	0		K	
    	käsi	käsi	s		S	sg in
ollema	####	####				
      	#olema	ole	ma		V	ma
ja	ja	ja	0		J	
pallus	####	####				
      	#palus	palu	s		V	s
Kohhud	####	####				
      	#kohut	kohus	d		S	sg p
et	et	et	0		J	
Kohhus	####	####				
      	kohus	kohu	s		V	s
      	#kohus	kohus	0		S	sg n
nii	nii	nii	0		D	
hea	hea	hea	0		A	sg g
   	@hea	hea	0		A	sg n
   	hea	hea	0		S	sg g
   	hea	hea	0		S	sg n
piddi	####	####				
     	#pidi	pida	i		V	s
     	pidi	pidi	0		K	
ollema	####	####				
      	#olema	ole	ma		V	ma
ja	ja	ja	0		J	
üks	üks	üks	0		N	sg n
   	@üks	üks	0		P	sg n
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
seltsi	selts	selts	0		S	adt
      	selts	selts	0		S	sg g
      	selts	selts	0		S	sg p
      	seltsi	seltsi	0		D	
      	@seltsi	seltsi	0		K	
      	seltsi	seltsi	0		V	o
piddi	####	####				
     	#pidi	pida	i		V	s
     	pidi	pidi	0		K	
tullema	tull_ema	tull_ema	0		S	sg g
       	tull_ema	tull_ema	0		S	sg n
       	tull_ema	tull_ema	0		S	sg p
       	£tulema	tule	ma		V	ma
sest	see	see	st		P	sg el
    	@sest	sest	0		J	
et	et	et	0		J	
se	####	####				
  	#see	see	0		P	sg n
Ewa	Ewa	Ewa	0		H	sg g
   	@Ewa	Ewa	0		H	sg n
mitte	mitte	mitte	0		D	
ilma	ilm	ilm	0		S	adt
    	ilm	ilm	0		S	sg g
    	ilm	ilm	0		S	sg p
    	ilma	ilma	0		D	
    	@ilma	ilma	0		K	
Kohtuda	kohtu	kohtu	da		V	da
       	£kohtuta	kohtu	da		S	sg ab
sedda	####	####				
     	#seda	see	da		P	sg p
kätte	käsi	käsi	tte		S	adt
     	kätte	kätte	0		K	
     	£kätte	kätte	0		D	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
anna	@anna	and	0		V	o
    	anna	anna	0		S	sg g
