Tio	####	####				
   	#Tiiu	Tio	0		H	sg g
Tarkmeel	tark_meel	tark_meel	0		S	sg n
        	tark_mesi	tark_mesi	l		S	sg ad
        	£Tarkmeel	Tarkmeel	0		H	sg n
Kaibas	####	####				
      	#kaebas	kaeba	s		V	s
et	et	et	0		J	
Pea	pea	pea	0		D	
   	pea	pea	0		S	sg g
   	@pea	pea	0		S	sg n
   	pida	pida	0		V	o
Kohtu	kohtu	kohtu	0		V	o
     	@kohtu	kohus	0		S	sg g
mees	@mees	mees	0		S	sg n
    	mesi	mesi	s		S	sg in
Laes	laad	laad	s		S	sg in
    	lagi	lagi	s		S	sg in
    	£Laes	Laes	0		H	sg n
Moondo	####	####				
      	#Moondo	Moondo	0		H	sg n
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
temmale	####	####				
       	#temale	tema	le		P	sg all
wilja	vili	vili	0		S	adt
     	vili	vili	0		S	sg g
     	vili	vili	0		S	sg p
     	vilja	vili	0		S	adt
     	vilja	vili	0		S	sg g
     	@vilja	vili	0		S	sg p
andand	and_and	and_and	0		S	sg n
      	£andnud	and	nd		V	nud
aidast	aidast	ait	st		S	sg el
uhte	####	####				
    	#ühte	üks	0		N	sg p
wakka	vakk	vakk	0		S	adt
     	@vakka	vakk	0		S	sg p
     	vakka	vakka	0		D	
     	vakka	vakk	0		S	adt
     	vakka	vakk	0		S	sg p
Ruggisid	####	####				
        	#rukkeid	rukis	sid		S	pl p
Mis	mis	mis	0		P	pl n
   	@mis	mis	0		P	sg n
temmal	####	####				
      	#temal	tema	l		P	sg ad
saia	sai	sai	0		S	adt
    	sai	sai	0		S	sg g
    	sai	sai	0		S	sg p
    	£saada	saa	a		V	da
olli	####	####				
    	#oli	ole	i		V	s
Tawi	####	####				
    	#Taavi	Tawi	0		H	sg n
Raet	####	####				
    	#Raet	Raet	0		H	sg n
Käest	@käest	käest	0		K	
     	käsi	käsi	st		S	sg el
,	,	,			Z	
ning	ning	ning	0		J	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
tedda	####	####				
     	#teda	tema	da		P	sg p
Rapputand	####	####				
         	#raputanud	raputa	nd		V	nud
nenda	####	####				
     	#nõnda	nõnda	0		D	
et	et	et	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
sest	@sest	see	st		P	sg el
    	sest	sest	0		J	
haiget	haige	haige	t		A	sg p
      	@haiget	haige	t		S	sg p
saand	####	####				
     	#saanud	saa	nd		V	nud
.	.	.			Z	
Agga	####	####				
    	#aga	aga	0		J	
Laes	laad	laad	s		S	sg in
    	lagi	lagi	s		S	sg in
    	£Laes	Laes	0		H	sg n
ütleb	ütleb	ütle	b		V	b
et	et	et	0		J	
Ado	Ado	Ado	0		H	sg g
   	@Ado	Ado	0		H	sg n
Tarkmeel	tark_meel	tark_meel	0		S	sg n
        	tark_mesi	tark_mesi	l		S	sg ad
        	£Tarkmeel	Tarkmeel	0		H	sg n
Tio	####	####				
   	#Tiiu	Tio	0		H	sg n
mees	@mees	mees	0		S	sg n
    	mesi	mesi	s		S	sg in
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
tahha	####	####				
     	taha	taha	0		K	
     	taha	taha	0		D	
     	#taha	taht	0		V	o
mitte	mitte	mitte	0		D	
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
Pea	pea	pea	0		D	
   	@pea	pea	0		S	sg g
   	pea	pea	0		S	sg n
   	pida	pida	0		V	o
rahha	####	####				
     	raha	raha	0		S	sg g
     	#raha	raha	0		S	sg p
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
maksa	maks	maks	0		S	adt
     	maks	maks	0		S	sg g
     	maks	maks	0		S	sg p
     	maks	maks	0		V	o
     	£maksta	maks	ta		V	ta
ning	ning	ning	0		J	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
temmale	####	####				
       	#temale	tema	le		P	sg all
mittu	####	####				
     	#mitu	mitu	0		P	sg n
Käsko	####	####				
     	#käsku	käsk	0		S	sg p
andand	and_and	and_and	0		S	sg n
      	£andnud	and	nd		V	nud
agga	####	####				
    	#aga	aga	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
polle	####	####				
     	#pole	ole	0		V	neg o
ial	####	####				
   	#iial	iial	0		D	
ärra	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
maksand	maks_and	maks_and	0		S	sg n
       	£maksnud	maks	nd		V	nud
ja	ja	ja	0		J	
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
weel	@veel	veel	0		D	
    	vesi	vesi	l		S	sg ad
    	veel	vesi	l		S	sg ad
wiimse	viimse	viimne	0		A	sg g
laupa	laup	laup	0		S	adt
     	laup	laup	0		S	sg p
     	£laupäev	lau_päev	0		S	sg n
Adole	Adole	Ado	le		H	sg all
ütlend	####	####				
      	#ütelnud	ütle	nd		V	nud
