Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Listak	####	####				
      	#Liistak	Listak	0		H	sg n
om	####	####				
  	#on	ole	0		V	b
Räppina	####	####				
       	#Räpina	Räppina	0		H	sg g
perrisherraga	####	####				
             	#pärishärraga	päris_härra	ga		S	sg kom
to	####	####				
  	#too	too	0		P	sg n
wisi	####	####				
    	#viisi	viisi	0		D	
kontrakti	####	####				
         	#kontrahti	kontraht	0		S	sg g
tennu	####	####				
     	#teinud	tege	nu		V	nud
et	et	et	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
tulleb	####	####				
      	#tuleb	tule	b		V	b
Jürripäwal	####	####				
          	#jüripäeval	jüri_päev	l		S	sg ad
1869	1869	1869	0		N	?
moisa	####	####				
     	#mõisa	mõis	0		S	sg g
monakas	####	####				
       	#moonakaks	moonakas	s		S	sg tr
.	.	.			Z	
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
saab	saab	saa	b		V	b
Ristipallun	####	####				
           	#Ristipalos	Ristipallu	n		H	sg in
moisa	####	####				
     	mõisa	mõis	0		S	sg g
     	#mõisa	mõis	0		S	adt
korter	korter	korter	0		S	sg n
      	£korteri	korter	0		S	sg g
nink	####	####				
    	#ning	ning	0		J	
1	1	1	0		N	?
wak	####	####				
   	#vakk	vakk	0		S	sg n
ka	ka	ka	0		D	
alla	@alla	alla	0		D	
    	alla	alla	0		K	
maad	maa	maa	d		S	pl n
    	@maad	maa	d		S	sg p
nink	####	####				
    	#ning	ning	0		J	
üttel	üte	üte	l		N	sg ad
     	£ühel	üks	l		P	sg ad
lehmal	lehmal	lehm	l		S	sg ad
põhku	@põhku	põhk	0		S	adt
     	põhk	põhk	0		S	sg p
ilma	ilm	ilm	0		S	adt
    	ilm	ilm	0		S	sg g
    	ilm	ilm	0		S	sg p
    	ilma	ilma	0		D	
    	@ilma	ilma	0		K	
massata	####	####				
       	#maksmata	maks	ata		V	mata
,	,	,			Z	
suwwel	####	####				
      	#suvel	suvi	l		S	sg ad
om	####	####				
  	#on	ole	0		V	b
lubba	####	####				
     	#luba	luba	0		S	sg n
     	luba	luba	0		S	sg p
     	luba	luba	0		V	o
     	lubab	luba	0		V	b
1	1	1	0		N	?
lehma	lehm	lehm	0		S	adt
     	@lehma	lehm	0		S	sg g
     	lehm	lehm	0		S	sg p
nink	####	####				
    	#ning	ning	0		J	
1	1	1	0		N	?
lamba	lamba	lammas	0		S	sg g
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
tallekstega	####	####				
           	#tallekestega	talleke	tega		S	pl kom
karja	@karja	kari	0		S	adt
     	kari	kari	0		S	sg g
     	kari	kari	0		S	sg p
sata	####	####				
    	#saata	saat	a		V	da
.	.	.			Z	
1	1	1	0		N	?
Jürri	####	####				
     	Jüri	Jürri	0		H	sg n
     	#Jüri	Jürri	0		H	sg g
kuu	@kuu	kuu	0		S	sg g
   	kuu	kuu	0		S	sg n
päwast	####	####				
      	#päevast	päev	st		S	sg el
senni	####	####				
     	#seni	seni	0		D	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
1	1	1	0		N	?
Oktober	####	####				
       	#oktoober	oktoober	0		S	sg n
om	####	####				
  	#on	ole	0		V	b
mehhe	####	####				
     	#mehe	mees	0		S	sg g
suwwe	####	####				
     	#suve	suvi	0		S	sg g
päwa	####	####				
    	#päeva	päev	0		S	sg g
tö	####	####				
  	#töö	töö	0		S	sg g
palk	palk	palk	0		S	sg n
25	25	25	0		N	?
Koppik	####	####				
