Sel	@sel	see	l		P	sg ad
   	sel	sel	0		Y	?
29mal	####	####				
     	#29ndal	29=s	l		O	sg ad
Abrillil	####	####				
        	#aprillil	aprill	l		S	sg ad
aastal	aastal	aasta	l		S	sg ad
1870.	1870.	1870.	0		O	?
ollid	####	####				
     	#olid	ole	id		V	sid
koos	@koos	koos	0		D	
    	koos	koos	0		K	
    	koos	koos	0		S	sg n
    	kubu	kubu	s		S	sg in
Purdi	####	####				
     	#Purdi	Purdi	0		H	sg g
koggo	####	####				
     	#kogu	kogu	0		S	sg g
konna	konn	konn	0		S	adt
     	konn	konn	0		S	sg g
     	konn	konn	0		S	sg p
     	¤					
kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
Peawannem	####	####				
         	#peavanem	pea_vanem	0		S	sg n
A. Juntsohn	####	####				
           	#A._Juntson	A._Juntsohn	0		H	sg n
körwamehhed	####	####				
           	#kõrvamehed	kõrva_mees	d		S	pl n
Mart	@Mart	Mart	0		H	sg n
    	mart	mart	0		S	sg n
Wenno	Venno	Venno	0		H	sg g
     	@Venno	Venno	0		H	sg n
ja	ja	ja	0		J	
Jaan	@Jaan	Jaan	0		H	sg n
    	jaan	jaan	0		S	sg n
    	jaan	jaan	0		Y	?
Södi	####	####				
    	#Söödi	Södi	0		H	sg n
.	.	.			Z	
1	1	1	0		N	?
)	)	)			Z	
Se	####	####				
  	#see	see	0		P	sg n
orrase	####	####				
      	#orase	oras	0		S	sg g
söödmenne	####	####				
         	#söötmine	söötmine	0		S	sg n
mis	mis	mis	0		P	pl n
   	@mis	mis	0		P	sg n
sel	@sel	see	l		P	sg ad
   	sel	sel	0		Y	?
15mal	####	####				
     	#15ndal	15=s	l		O	sg ad
Abrillil	####	####				
        	#aprillil	aprill	l		S	sg ad
No16	####	####				
    	#no_16	no_16	0		N	?
ees	@ees	ees	0		D	
   	ees	ees	0		K	
   	esi	esi	s		S	sg in
olli	####	####				
    	#oli	ole	i		V	s
Mihkle	####	####				
      	#Mihkel	Mihkel	0		H	sg n
Peets	####	####				
     	#Peets	Peets	0		H	sg n
tunnistas	tunnistas	tunnista	s		V	s
,	,	,			Z	
minna	minna	mine	a		V	da
läksin	läksin	mine	sin		V	sin
Kiwwiaugo	####	####				
         	#Kiviaugu	Kiviaugu	0		H	sg g
sana	####	####				
    	#sauna	saun	0		S	sg g
jure	####	####				
    	juurde	juur	de		S	adt
    	juurde	juurde	0		D	
    	#juurde	juurde	0		K	
,	,	,			Z	
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
issa	####	####				
    	#isa	isa	0		S	sg n
    	isa	isa	0		S	sg g
    	isa	isa	0		S	sg p
ja	ja	ja	0		J	
wenna	venna	vend	0		S	sg g
Mullikaid	mullikaid	mullikas	id		S	pl p
kätte	käsi	käsi	tte		S	adt
     	kätte	kätte	0		K	
     	£kätte	kätte	0		D	
palluma	####	####				
       	#paluma	palu	ma		V	ma
,	,	,			Z	
Se	####	####				
  	#see	see	0		P	sg n
olli	####	####				
    	#oli	ole	i		V	s
Lihhawette	####	####				
          	#lihavõtte	lihavõte	0		S	sg g
essimessel	####	####				
          	#esimesel	esimene	l		O	sg ad
pühhal	####	####				
      	#pühal	püha	l		S	sg ad
,	,	,			Z	
agga	####	####				
    	#aga	aga	0		J	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
hantud	####	####				
      	#antud	and	tud		V	tud
kätte	käsi	käsi	tte		S	adt
     	kätte	kätte	0		K	
     	£kätte	kätte	0		D	
,	,	,			Z	
siis	@siis	siis	0		D	
    	siis	siis	0		J	
läksime	läksime	mine	sime		V	sime
seal	@seal	seal	0		D	
    	siga	siga	l		A	sg ad
    	siga	siga	l		S	sg ad
nende	see	see	de		P	pl g
     	@nende	tema	de		P	pl g
pärrast	####	####				
       	pärast	pära	st		S	sg el
       	pärast	pärane	t		A	sg p
       	pärast	pärast	0		D	
       	#pärast	pärast	0		K	
tüllisse	tüll	tüll	sse		S	sg ill
        	£tülisse	tüli	sse		S	sg ill
ja	ja	ja	0		J	
Marri	####	####				
     	#Mari	Marri	0		H	sg n
Mustel	####	####				
      	#Mustel	Mustel	0		H	sg n
töstis	####	####				
      	#tõstis	tõst	is		V	s
sabba	####	####				
     	#saba	saba	0		S	sg g
üllesse	####	####				
       	#üles	üles	0		D	
ja	ja	ja	0		J	
ütles	ütles	ütle	s		V	s
mis	mis	mis	0		P	pl n
