Fedor	####	####				
     	#Feodor	Feodor	0		H	sg n
Perikow	####	####				
       	#Perikov	Perikow	0		H	sg n
om	####	####				
  	#on	ole	0		V	b
Rappina	####	####				
       	#Räpina	Rappina	0		H	sg g
perrisherraga	####	####				
             	#pärishärraga	päris_härra	ga		S	sg kom
to	####	####				
  	#too	too	0		P	sg n
wisi	####	####				
    	#viisi	viisi	0		D	
kontrakti	####	####				
         	#kontrahi	kontraht	0		S	sg g
tenno	####	####				
     	#teinud	tege	nno		V	nud
et	et	et	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
tulleb	####	####				
      	#tuleb	tule	b		V	b
Jurripäewal	####	####				
           	#jüripäeval	jüri_päev	l		S	sg ad
1868	1868	1868	0		N	?
Räppina	####	####				
       	#Räpina	Rappina	0		H	sg g
moisa	####	####				
     	#mõisa	mõis	0		S	sg g
monakas	####	####				
       	#moonakaks	moonakas	s		S	sg tr
Fedor	####	####				
     	#Feodor	Feodor	0		H	sg n
Perikow	####	####				
       	#Perikov	Perikow	0		H	sg n
jääb	jääb	jää	b		V	b
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
Raigla	####	####				
      	#Raigla	Raigla	0		H	sg g
tarren	####	####				
      	#tares	tare	n		S	sg in
ellama	####	####				
      	#elama	ela	ma		V	ma
herr	####	####				
    	#härra	härra	0		S	sg n
lubbab	####	####				
      	#lubab	luba	b		V	b
3	3	3	0		N	?
rubla	rubla	rubla	0		S	sg g
     	rubla	rubla	0		S	sg n
     	@rubla	rubla	0		S	sg p
aastas	aastas	aasta	s		S	sg in
korteri	korteri	korter	0		S	sg g
rahha	####	####				
     	raha	raha	0		S	sg g
     	#raha	raha	0		S	sg p
massa	####	####				
     	maksa	maks	0		V	o
     	#maksta	maks	a		V	da
,	,	,			Z	
nink	####	####				
    	#ning	ning	0		J	
üttel	üte	üte	l		S	sg ad
     	£ühel	üks	l		S	sg ad
lehmal	lehmal	lehm	l		S	sg ad
põhko	####	####				
     	#põhku	põhk	0		S	adt
ilma	ilm	ilm	0		S	adt
    	ilm	ilm	0		S	sg g
    	ilm	ilm	0		S	sg p
    	ilma	ilma	0		D	
    	@ilma	ilma	0		K	
massota	####	####				
       	#maksuta	maks	ta		S	sg ab
anda	anda	and	a		V	da
suwwel	####	####				
      	#suvel	suvi	l		S	sg ad
om	####	####				
  	#on	ole	0		V	b
lubba	####	####				
     	#luba	luba	0		S	sg n
     	luba	luba	0		S	sg p
     	luba	luba	0		V	o
     	lubab	luba	0		V	b
lehma	lehm	lehm	0		S	adt
     	@lehma	lehm	0		S	sg g
     	lehm	lehm	0		S	sg p
karja	@karja	kari	0		S	adt
     	kari	kari	0		S	sg g
     	kari	kari	0		S	sg p
sata	####	####				
    	#saata	saat	a		V	da
1	1	1	0		N	?
wakka	vakk	vakk	0		S	adt
     	vakk	vakk	0		S	sg p
     	vakka	vakka	0		D	
     	vakka	vakk	0		S	adt
     	vakka	vakk	0		S	sg p
     	£vaka	vakk	0		S	sg g
maa	maa	maa	0		S	sg g
   	@maa	maa	0		S	sg n
saab	saab	saa	b		V	b
kartowli	####	####				
        	#kartuli	kartul	0		S	sg g
tettä	####	####				
     	#teha	tege	ttä		V	da
maad	maa	maa	d		S	pl n
    	@maad	maa	d		S	sg p
1	1	1	0		N	?
Jürri	####	####				
     	Jüri	Jürri	0		H	sg n
     	#Jüri	Jürri	0		H	sg g
kuu	@kuu	kuu	0		S	sg g
   	kuu	kuu	0		S	sg n
päewast	päevane	päevane	t		A	sg p
       	@päevast	päev	st		S	sg el
seni	seni	seni	0		D	
kui	kui	kui	0		D	
   	@kui	kui	0		J	
1	1	1	0		N	?
Oktober	####	####				
       	#oktoober	oktoober	0		S	sg n
om	####	####				
  	#on	ole	0		V	b
mehhe	####	####				
     	#mehe	mees	0		S	sg g
suwwe	####	####				
     	#suve	suvi	0		S	sg g
tö	####	####				
  	#töö	töö	0		S	sg g
palk	palk	palk	0		S	sg n
25	25	25	0		N	?
koppik	####	####				
      	#kopikat	kopikas	0		S	sg p
naisel	naisel	naine	l		S	sg ad
15	15	15	0		N	?
koppik	####	####				
      	#kopikat	kopikas	0		S	sg p
.	.	.			Z	
Mehhe	####	####				
     	#mehe	mees	0		S	sg g
õigus	õigus	õigus	0		S	sg n
om	####	####				
  	#on	ole	0		V	b
igga	####	####				
    	#iga	iga	0		P	sg n
    	iga	iga	0		P	sg g
    	iga	iga	0		P	sg p
    	iga	iga	0		S	sg n
    	iga	iga	0		S	sg p
päew	päev	päev	0		S	sg n
moisa	####	####				
     	mõisa	mõis	0		S	sg g
     	#mõisa	mõis	0		S	adt
töle	####	####				
    	#tööle	töö	le		S	sg all
tulla	tulla	tule	a		V	da
naise	naise	naine	0		S	sg g
õigus	õigus	õigus	0		S	sg n
om	####	####				
  	#on	ole	0		V	b
suwwel	####	####				
