Sel	@sel	see	l		P	sg ad
   	sel	sel	0		Y	?
sammal	sammal	sammal	0		S	sg n
      	£samal	sama	l		P	sg ad
18mal	####	####				
     	#18ndal	18=s	l		O	sg ad
Küündla	####	####				
       	#küünla	küünal	0		S	sg g
ku	####	####				
  	#kuu	kuu	0		S	sg g
pawal	####	####				
     	#päeval	päev	l		S	sg ad
1867.	1867.	1867.	0		O	?
olli	####	####				
    	#oli	ole	i		V	s
Kidewa	####	####				
      	#Kideva	Kidewa	0		H	sg g
walla	vald	vald	0		S	sg g
     	valla	valla	0		D	
     	@valla	vald	0		S	sg g
koggokonna	####	####				
          	#kogukonna	kogukond	0		S	sg g
kohhus	####	####				
      	kohus	kohu	s		V	s
      	#kohus	kohus	0		S	sg n
koos	@koos	koos	0		D	
    	koos	koos	0		K	
    	koos	koos	0		S	sg n
    	kubu	kubu	s		S	sg in
.	.	.			Z	
Kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
ette	esi	esi	tte		S	adt
    	ette	ette	0		D	
    	@ette	ette	0		K	
sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
kutsutud	kutsutud	kutsutud	0		A	
        	kutsutud	kutsutud	0		A	sg n
        	kutsutu	kutsutu	d		S	pl n
        	@kutsutud	kutsu	tud		V	tud
        	kutsutud	kutsutud	d		A	pl n
Jakub	####	####				
     	#Jakob	Jakub	0		H	sg n
Hantsmann	####	####				
         	#Hantsmann	Hantsmann	0		H	sg n
.	.	.			Z	
1.	1.	1.	0		O	?
Kaewas	kaeva	kaeva	s		V	s
      	£kaebas	kaeba	s		V	s
Möjsa	####	####				
     	#mõisa	mõis	0		S	sg g
walljtseja	####	####				
          	#valitseja	valitseja	0		S	sg n
,	,	,			Z	
et	et	et	0		J	
Jakub	####	####				
     	#Jakob	Jakub	0		H	sg n
Hantsmann	####	####				
         	#Hantsmann	Hantsmann	0		H	sg n
1865	1865	1865	0		N	?
,	,	,			Z	
29mal	####	####				
     	#29ndal	29=s	l		O	sg ad
Jani	Jan	Jan	0		H	adt
    	Jan	Jan	0		H	sg g
    	Jan	Jan	0		H	sg p
    	£jaani	jaan	0		S	sg g
ku	####	####				
  	#kuu	kuu	0		S	sg g
päwal	####	####				
     	#päeval	päev	l		S	sg ad
,	,	,			Z	
kunni	####	####				
     	#kuni	kuni	0		K	
     	kuni	kuni	0		J	
1866	1866	1866	0		N	?
,	,	,			Z	
24mal	####	####				
     	#24ndal	24=s	l		O	sg ad
Jani	Jan	Jan	0		H	adt
    	Jan	Jan	0		H	sg g
    	Jan	Jan	0		H	sg p
    	£jaani	jaan	0		S	sg g
ku	####	####				
  	#kuu	kuu	0		S	sg g
päwani	####	####				
      	#päevani	päev	ni		S	sg ter
,	,	,			Z	
piddi	####	####				
     	#pidi	pida	i		V	s
     	pidi	pidi	0		K	
Möjsale	####	####				
       	#mõisale	mõis	le		S	sg all
teggema	####	####				
       	#tegema	tege	ma		V	ma
selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
ette	esi	esi	tte		S	adt
    	ette	ette	0		D	
    	@ette	ette	0		K	
et	et	et	0		J	
Möjs	####	####				
    	#mõis	mõis	0		S	sg n
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
eest	eest	eest	0		D	
    	@eest	eest	0		K	
    	esi	esi	st		S	sg el
Krono	####	####				
     	#kroonu	kroonu	0		S	sg g
ja	ja	ja	0		J	
walla	vald	vald	0		S	sg g
     	valla	valla	0		D	
     	@valla	vald	0		S	sg g
maksud	maksud	maks	d		S	pl n
maksis	maksis	maks	is		V	s
;	;	;			Z	
ja	ja	ja	0		J	
et	et	et	0		J	
temmal	####	####				
      	#temal	tema	l		P	sg ad
ka	ka	ka	0		D	
merre	meri	meri	0		S	adt
     	£mere	meri	0		S	sg g
kallamehhe	####	####				
          	#kalamehe	kala_mees	0		S	sg g
õigus	õigus	õigus	0		S	sg n
olli	####	####				
    	#oli	ole	i		V	s
;	;	;			Z	
kahhe	####	####				
     	#kahe	kahe	0		N	sg g
innimesse	####	####				
         	#inimese	inimene	0		S	sg g
pealt	pealt	pealt	0		D	
     	@pealt	pealt	0		K	
     	pea	pea	lt		S	sg abl
näddalis	####	####				
        	#nädalas	nädal	s		S	sg in
2½	####	####				
  	#2½	2½	0		N	?
päwa	####	####				
    	päeva	päev	0		S	sg g
    	#päeva	päev	0		S	sg p
teggema	####	####				
