Ue	####	####				
  	#uue	uus	0		A	sg g
Põltsama	####	####				
        	#Põltsamaa	Põltsama	0		H	sg g
moisas	####	####				
      	#mõisas	mõis	s		S	sg in
sel	@sel	see	l		P	sg ad
   	sel	sel	0		Y	?
10.	10.	10.	0		O	?
Septembril	septembril	september	l		S	sg ad
1854.	1854.	1854.	0		O	?
Leppiko	####	####				
       	#Lepiku	Leppiko	0		H	sg g
perrenaene	####	####				
          	#perenaine	pere_naine	0		S	sg n
kaibas	####	####				
      	#kaebas	kaeba	s		V	s
et	et	et	0		J	
temmal	####	####				
      	#temal	tema	l		P	sg ad
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
rehhe	####	####				
     	#rehe	rehi	0		S	sg g
allt	####	####				
    	#alt	alt	0		K	
1	1	1	0		N	?
kott	kott	kott	0		S	sg n
rukki	rukis	rukis	0		S	adt
     	@rukki	rukis	0		S	sg g
ärrä	####	####				
    	#ära	ära	0		D	
    	ära	ära	0		V	neg o
warrastud	####	####				
         	#varastatud	varasta	tud		V	tud
,	,	,			Z	
kelle	kes	kes	0		P	pl g
     	@kelle	kes	0		P	sg g
sehhes	####	####				
      	#sees	sehes	0		K	
3	3	3	0		N	?
wakka	vakk	vakk	0		S	adt
     	vakk	vakk	0		S	sg p
     	vakka	vakka	0		D	
     	vakka	vakk	0		S	adt
     	@vakka	vakk	0		S	sg p
2	2	2	0		N	?
küllimati	####	####				
         	#külimittu	külimit	0		S	sg p
olliwad	####	####				
       	#olid	ole	ivad		V	sid
,	,	,			Z	
arwab	arvab	arva	b		V	b
et	et	et	0		J	
Karpa	karpa	karpa	0		D	
     	£Karpa	Karpa	0		H	sg g
Hans	Hans	Hans	0		H	sg n
Saik	####	####				
    	#Saik	Saik	0		H	sg n
nink	####	####				
    	#ning	ning	0		J	
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
sullane	####	####				
       	#sulane	sulane	0		S	sg n
Hans	Hans	Hans	0		H	sg n
Kondas	konda	konda	s		V	s
      	£Kondas	Kondas	0		H	sg n
sedda	####	####				
     	#seda	see	da		P	sg p
teinuwad	####	####				
        	#teinud	tege	nuvad		V	nuvad
.	.	.			Z	
Kohtomees	####	####				
         	#kohtumees	kohtu_mees	0		S	sg n
