Sel	@sel	see	l		P	sg ad
   	sel	sel	0		Y	?
4mal	####	####				
    	#4ndal	4=s	l		O	sg ad
Aprilil	####	####				
       	#aprillil	aprill	l		S	sg ad
1869	1869	1869	0		N	?
tullid	tull	tull	d		S	pl n
      	£tulid	tule	id		V	sid
Kassari	@Kassari	Kassari	0		H	sg g
       	Kassari	Kassari	0		H	sg n
koggokonna	####	####				
          	#kogukonna	kogukond	0		S	sg g
kohtomehhed	####	####				
           	#kohtumehed	kohtu_mees	d		S	pl n
:	:	:			Z	
peamees	peamees	pea_mees	0		S	sg n
:	:	:			Z	
Christjan	####	####				
         	#Christjan	Christjan	0		H	sg n
Leiwat	####	####				
      	#Leiwat	Leiwat	0		H	sg n
,	,	,			Z	
järgesmees	####	####				
          	#järjemees	järg_mees	0		S	sg n
:	:	:			Z	
Mihkel	@Mihkel	Mihkel	0		H	sg n
      	mihkel	mihkel	0		A	sg n
      	mihkel	mihkel	0		S	sg n
Norgan	####	####				
      	#Norgan	Norgan	0		H	sg n
ja	ja	ja	0		J	
Jürri	####	####				
     	#Jüri	Jürri	0		H	sg n
Jöe	####	####				
   	#Jõe	Jöe	0		H	sg n
,	,	,			Z	
kokko	####	####				
     	kokku	kogu	0		S	adt
     	#kokku	kokku	0		D	
seatud	sea=tu	sea=tu	d		S	pl n
      	@seatud	sead	tud		V	tud
      	seatud	seatud	0		A	
      	seatud	seatud	0		A	sg n
      	seatud	seatud	d		A	pl n
kohtopäwa	####	####				
         	#kohtupäeva	kohus_päev	0		S	sg p
piddama	####	####				
       	#pidama	pida	ma		V	ma
.	.	.			Z	
1.	1.	1.	0		O	?
,	,	,			Z	
Astus	astus	astu	s		V	s
Simmona	####	####				
       	#Simona	Simmona	0		H	sg g
kohha	####	####				
     	#koha	koht	0		S	sg g
endine	endine	endine	0		A	sg n
perremees	perre_mees	perre_mees	0		S	sg n
         	@peremees	pere_mees	0		S	sg n
Prido	####	####				
     	#Priidu	Prido	0		H	sg n
Alhof	####	####				
     	#Alhof	Alhof	0		H	sg n
ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
,	,	,			Z	
ja	ja	ja	0		J	
sowis	####	####				
     	#soovis	soovi	s		V	s
kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
läbbi	####	####				
     	läbi	läbi	0		D	
     	#läbi	läbi	0		K	
     	läbi	läbi	0		V	o
oma	oma	oma	0		A	sg g
   	oma	oma	0		A	sg n
   	oma	oma	0		A	sg p
   	oma	oma	0		D	
   	@oma	oma	0		P	sg g
   	oma	oma	0		P	sg n
   	oma	oma	0		P	sg p
   	oma	oma	0		S	sg g
   	oma	oma	0		S	sg n
   	oma	oma	0		S	sg p
   	oma	oma	0		V	o
wenna	venna	vend	0		S	sg g
Thoma	####	####				
     	#Thoma	Thomas	0		H	sg g
käest	@käest	käest	0		K	
     	käsi	käsi	st		S	sg el
weel	@veel	veel	0		D	
    	vesi	vesi	l		S	sg ad
    	veel	vesi	l		S	sg ad
middagi	####	####				
       	#midagi	miski	da	gi	P	sg p
pärida	pärida	päri	da		V	da
,	,	,			Z	
kes	kes	kes	0		P	pl n
   	@kes	kes	0		P	sg n
nüüd	nüüd	nüüd	0		D	
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
kohha	####	####				
     	#koha	koht	0		S	sg g
peal	peal	peal	0		D	
    	@peal	peal	0		K	
    	pea	pea	l		S	sg ad
perremees	perre_mees	perre_mees	0		S	sg n
         	@peremees	pere_mees	0		S	sg n
on	@on	ole	0		V	b
  	ole	ole	0		V	vad
.	.	.			Z	
Siis	@siis	siis	0		D	
    	siis	siis	0		J	
sai	@sai	saa	i		V	s
   	sai	sai	0		S	sg n
kohto	####	####				
     	kohtu	kohtu	0		V	o
     	#kohtu	kohus	0		S	sg g
polest	####	####				
      	poolest	pool	st		N	sg el
      	poolest	pool	st		S	sg el
      	poolest	poolene	t		A	sg p
      	#poolest	poolest	0		K	
möisdetud	####	####				
         	#mõistetud	mõist	tud		V	tud
:	:	:			Z	
et	et	et	0		J	
Thomas	Thomas	Thomas	0		H	sg g
      	@Thomas	Thomas	0		H	sg n
Alhof	####	####				
     	#Alhof	Alhof	0		H	sg n
piddi	####	####				
     	#pidi	pida	i		V	s
     	pidi	pidi	0		K	
omma	####	####				
    	#oma	oma	0		P	sg g
    	on	ole	0		V	vad
wenna	venna	vend	0		S	sg g
