Ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
tulli	tull	tull	0		S	adt
     	tull	tull	0		S	sg g
     	tull	tull	0		S	sg p
     	@tuli	tule	i		V	s
     	tuli	tuli	0		S	sg n
Peter	Peeter	Peter	0		H	sg n
Leoski	Leo	Leo	s	ki	H	sg in
      	ligu	ligu	s	ki	S	sg in
      	£Leoski	Leoski	0		H	sg g
naine	naine	naine	0		S	sg n
Katri	Katri	Katri	0		H	sg g
     	@Katri	Katri	0		H	sg n
nink	####	####				
    	#ning	ning	0		J	
kaibas	####	####				
      	#kaebas	kaeba	s		V	s
,	,	,			Z	
et	et	et	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
poig	####	####				
    	#poeg	poeg	0		S	sg n
jooskno	####	####				
       	#jooksnud	jooks	no		V	nud
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
manno	####	####				
     	#manu	manu	0		K	
ikkoga	####	####				
      	#itkuga	itk	ga		S	sg kom
nink	####	####				
    	#ning	ning	0		J	
üttelno	####	####				
       	#ütelnud	ütle	no		V	nud
et	et	et	0		J	
J	J	J	0		Y	?
Jassik	####	####				
      	#Jassik	Jassik	0		H	sg n
ollew	####	####				
     	#olevat	ole	v		V	vat
pesno	####	####				
     	#peksnud	peks	no		V	nud
,	,	,			Z	
sellepäle	####	####				
         	#sellepeale	selle_peale	0		D	
länno	####	####				
     	#läinud	mine	nno		V	nud
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
Jaak	@Jaak	Jaak	0		H	sg n
    	jaak	jaak	0		S	sg n
Jassiko	####	####				
       	#Jassiku	Jassik	0		H	sg g
manno	####	####				
     	#manu	manu	0		K	
nink	####	####				
    	#ning	ning	0		J	
küssino	####	####				
       	#küsinud	küsi	no		V	nud
mesperrast	####	####				
          	#mispärast	mis_pärast	0		D	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
last	@last	laps	t		S	sg p
    	last	last	0		S	sg n
pesno	####	####				
     	#peksnud	peks	no		V	nud
,	,	,			Z	
ent	ent	ent	0		J	
J.Jassik	####	####				
        	#J._Jassik	J._Jassik	0		H	sg n
üttelno	####	####				
       	#ütelnud	ütle	no		V	nud
kas	kas	kas	0		D	
sinna	sinna	sinna	0		D	
     	£sina	sina	0		P	sg n
to	####	####				
  	#too	too	0		P	sg n
küssija	####	####				
       	#küsija	küsija	0		S	sg n
ollet	####	####				
     	#oled	ole	t		V	d
,	,	,			Z	
nink	####	####				
    	#ning	ning	0		J	
tõugano	####	####				
       	#tõuganud	tõuka	no		V	nud
tedda	####	####				
     	#teda	tema	da		P	sg p
kats	####	####				
    	#kaks	kaks	0		N	sg n
kõrd	####	####				
    	kord	kord	0		D	
    	#korda	kord	0		S	sg p
sellepäle	####	####				
         	#sellepeale	selle_peale	0		D	
olno	####	####				
    	#olnud	ole	no		V	nud
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
mitto	####	####				
     	#mitu	mitu	0		P	sg n
päiwa	####	####				
     	päeva	päev	0		S	sg g
     	#päeva	päev	0		S	sg p
haige	haige	haige	0		A	sg g
     	@haige	haige	0		A	sg n
     	haige	haige	0		S	sg g
     	haige	haige	0		S	sg n
,	,	,			Z	
kelle	kes	kes	0		P	pl g
     	@kelle	kes	0		P	sg g
päle	####	####				
    	#peale	peale	0		K	
    	peale	peale	0		D	
Tohtri	tohtri	tohter	0		S	sg g
Kiwi	kivi	kivi	0		S	sg g
    	kivi	kivi	0		S	sg n
    	kivi	kivi	0		S	sg p
    	£Kivi	Kiwi	0		H	sg g
tunistus	####	####				
        	#tunnistus	tunnistus	0		S	sg n
.	.	.			Z	
Ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
kutsuti	kutsuti	kutsu	ti		V	ti
Jaak	@Jaak	Jaak	0		H	sg n
    	jaak	jaak	0		S	sg n
Jassik	####	####				
      	#Jassik	Jassik	0		H	sg n
nink	####	####				
    	#ning	ning	0		J	
loeti	loeti	luge	ti		V	ti
eenseiswa	####	####				
         	#eesseisva	ees_seis	va		V	v sg g
kaibus	####	####				
      	#kaebus	kaebus	0		S	sg n
ette	esi	esi	tte		S	adt
    	@ette	ette	0		D	
    	ette	ette	0		K	
ent	ent	ent	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
ütles	ütles	ütle	s		V	s
et	et	et	0		J	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
olle	####	####				
    	#ole	ole	0		V	o
mitte	mitte	mitte	0		D	
Katri	Katri	Katri	0		H	sg g
     	@Katri	Katri	0		H	sg n
Leoski	Leo	Leo	s	ki	H	sg in
      	ligu	ligu	s	ki	S	sg in
      	£Leoski	Leoski	0		H	sg g
poiga	poi	poi	ga		S	sg kom
     	£poega	poeg	0		S	sg p
pesno	####	####				
     	#peksnud	peks	no		V	nud
,	,	,			Z	
ent	ent	ent	0		J	
se	####	####				
  	#see	see	0		P	sg n
pois	poi	poi	s		S	sg in
    	£poiss	poiss	0		S	sg n
ollew	####	####				
     	#olevat	ole	v		V	vat
temma	####	####				
     	#tema	tema	0		P	sg g
     	tema	tema	0		P	sg n
ree	ree	regi	0		S	sg g
sissest	####	####				
       	#seest	seest	0		K	
malga	malga	malk	0		S	sg g
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
     	välja	väli	0		S	adt
     	välja	väli	0		S	sg g
     	välja	väli	0		S	sg p
tõmmano	####	####				
       	#tõmmanud	tõmba	no		V	nud
ja	ja	ja	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
käskno	####	####				
      	#käskinud	käski	no		V	nud
taggasi	####	####				
       	#tagasi	tagasi	0		D	
       	tagasi	tagasi	0		K	
wija	####	####				
    	#viia	vii	a		V	da
ent	ent	ent	0		J	
pois	poi	poi	s		S	sg in
    	£poiss	poiss	0		S	sg n
joosno	####	####				
      	#jooksnud	jooks	no		V	nud
tarre	@tarre	tare	0		S	adt
     	tarre	tarre	0		S	sg n
nink	####	####				
    	#ning	ning	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
länno	####	####				
     	#läinud	mine	nno		V	nud
perra	####	####				
     	#perra	perra	0		D	
     	perra	perra	0		K	
,	,	,			Z	
pois	poi	poi	s		S	sg in
    	£poiss	poiss	0		S	sg n
tükno	####	####				
     	#tükkinud	tükki	no		V	nud
sängi	säng	säng	0		S	adt
     	@sängi	säng	0		S	sg g
     	säng	säng	0		S	sg p
alla	alla	alla	0		D	
    	@alla	alla	0		K	
,	,	,			Z	
ent	ent	ent	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
üttelno	####	####				
       	#ütelnud	ütle	no		V	nud
kui	kui	kui	0		D	
   	@kui	kui	0		J	
sinna	sinna	sinna	0		D	
     	£sina	sina	0		P	sg n
wälja	väli	väli	0		S	adt
     	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
     	välja	väli	0		S	adt
     	välja	väli	0		S	sg g
     	välja	väli	0		S	sg p
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
tulle	tuli	tuli	0		S	adt
     	tull	tull	e		S	pl p
     	£tule	tule	0		V	o
ja	ja	ja	0		J	
sedda	####	####				
     	#seda	see	da		P	sg p
malka	malk	malk	0		S	adt
     	@malka	malk	0		S	sg p
taggasi	####	####				
       	#tagasi	tagasi	0		D	
       	tagasi	tagasi	0		K	
ei	ei	ei	0		D	
  	@ei	ei	0		V	neg
wi	####	####				
  	#vii	vii	0		V	o
sis	####	####				
   	#siis	siis	0		D	
   	siis	siis	0		J	
minna	mine	mine	a		V	da
     	£mina	mina	0		P	sg n
wõtta	võt	võt	a		V	da
     	võta	võt	0		V	o
     	võtta	võt	a		V	da
     	£võtan	võt	a		V	n
piidsa	####	####				
      	#piitsa	piits	0		S	sg g
,	,	,			Z	
sis	####	####				
   	#siis	siis	0		D	
   	siis	siis	0		J	
tulno	####	####				
     	#tulnud	tule	no		V	nud
pois	poi	poi	s		S	sg in
    	£poiss	poiss	0		S	sg n
wälja	väli	väli	0		S	adt
      	väli	väli	0		S	sg g
     	väli	väli	0		S	sg p
     	@välja	välja	0		D	
     	välja	välja	0		V	o
     	välja	väli	0		S	adt
     	välja	väli	0		S	sg g
