Kaebaja	kaebaja	kaebaja	0		S	sg g
       	@kaebaja	kaebaja	0		S	sg n
:	:	:			Z	
Adam	####	####				
    	#Aadam	Adam	0		H	sg n
Kristawor	####	####				
         	#Kristavor	Kristawor	0		H	sg n
kaebab	kaebab	kaeba	b		V	b
Illuka	@Illuka	Illuka	0		H	sg g
      	Illuka	Illuka	0		H	sg n
mehhe	####	####				
     	#mehe	mees	0		S	sg g
Jurri	####	####				
     	#Jüri	Jurri	0		H	sg n
Aukasi	auk_asi	auk_asi	0		S	sg n
      	£Aukasi	Aukas	0		H	sg g
peale	peale	peale	0		D	
     	@peale	peale	0		K	
     	pea	pea	le		S	sg all
,	,	,			Z	
et	et	et	0		J	
temma	####	####				
     	tema	tema	0		P	sg g
     	#tema	tema	0		P	sg n
olnud	ol=nud	ol=nud	0		A	
     	ol=nud	ol=nud	0		A	sg n
     	ol=nud	ol=nud	d		A	pl n
     	@olnud	ole	nud		V	nud
     	olnu	olnu	d		S	pl n
Laupä	####	####				
     	#laupäev	laupäev	0		S	sg n
14ne	14	14	0		N	sg g
    	£14ndal	14=s	ne		O	sg ad
Junil	####	####				
     	#juunil	juuni	l		S	sg ad
Isakus	####	####				
      	#Iisakus	Isaku	s		H	sg in
naisele	naisele	naine	le		S	sg all
hauda	haud	haud	0		S	adt
     	@hauda	haud	0		S	sg p
kaewamas	kaevamas	kaeva	mas		V	mas
,	,	,			Z	
ja	ja	ja	0		J	
wahhetanud	####	####				
          	#vahetanud	vaheta	nud		V	nud
Isaku	####	####				
     	#Iisaku	Isaku	0		H	sg g
kõrtsis	kõrtsis	kõrts	s		S	sg in
rahha	####	####				
     	raha	raha	0		S	sg g
     	#raha	raha	0		S	sg p
,	,	,			Z	
3	3	3	0		N	?
Rublase	@rublase	rublane	0		A	sg g
       	rublane	rublane	0		S	sg g
paberi	paberi	paber	0		S	sg g
,	,	,			Z	
ja	ja	ja	0		J	
sain	sain	saa	in		V	sin
2	2	2	0		N	?
rubla	rubla	rubla	0		S	sg g
     	rubla	rubla	0		S	sg n
     	@rubla	rubla	0		S	sg p
pabber	####	####				
      	#paber	paber	0		S	sg n
rahha	####	####				
     	raha	raha	0		S	sg g
     	#raha	raha	0		S	sg p
,	,	,			Z	
ja	ja	ja	0		J	
üks	@üks	üks	0		N	sg n
   	üks	üks	0		P	sg n
rubla	rubla	rubla	0		S	sg g
     	@rubla	rubla	0		S	sg n
     	rubla	rubla	0		S	sg p
peend	####	####				
     	#peent	peen	d		A	sg p
raha	raha	raha	0		S	sg g
    	raha	raha	0		S	sg n
    	@raha	raha	0		S	sg p
,	,	,			Z	
selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
pene	####	####				
    	#peene	peen	0		A	sg g
rahaga	rahaga	raha	ga		S	sg kom
ostnud	ost=nud	ost=nud	0		A	
      	ost=nud	ost=nud	0		A	sg n
      	ost=nu	ost=nu	d		S	pl n
      	ost=nud	ost=nud	d		A	pl n
      	@ostnud	ost	nud		V	nud
üks	@üks	üks	0		N	sg n
   	üks	üks	0		P	sg n
kortel	kortel	kortel	0		S	sg n
wina	vina	vina	0		S	sg g
    	vina	vina	0		S	sg n
    	@viina	vina	0		S	sg p
    	vina	vina	0		V	o
,	,	,			Z	
12	12	12	0		N	?
koppika	####	####				
       	#kopikat	kopikas	0		S	sg p
.	.	.			Z	
Ja	ja	ja	0		J	
peale	peale	peale	0		D	
     	@peale	peale	0		K	
     	pea	pea	le		S	sg all
selle	@selle	see	0		P	sg g
     	sell	sell	e		S	pl p
weel	@veel	veel	0		D	
    	vesi	vesi	l		S	sg ad
    	veel	vesi	l		S	sg ad
kolm	kolm	kolm	0		N	sg n
kortlid	kortel	kortel	d		S	pl n
        	£kortlit	kortel	d		S	sg p
40	40	40	0		N	?
kop	kop	kop	0		Y	?
.	.	.			Z	
jäi	jäi	jää	i		V	s
weel	@veel	veel	0		D	
    	vesi	vesi	l		S	sg ad
    	veel	vesi	l		S	sg ad
järele	@järele	järele	0		D	
      	järele	järele	0		K	
3	3	3	0		N	?
Rublast	rublane	rublane	t		A	sg p
       	rublane	rublane	t		S	sg p
       	@rublast	rubla	st		S	sg el
,	,	,			Z	
2	2	2	0		N	?
Rubla	rubla	rubla	0		S	sg g
     	rubla	rubla	0		S	sg n
     	@rubla	rubla	0		S	sg p
12	12	12	0		N	?
kop	kop	kop	0		Y	?
.	.	.			Z	
Sedda	####	####				
     	#seda	see	da		P	sg p
järrele	####	####				
       	#järele	järele	0		D	
       	järele	järele	0		K	
jänud	####	####				
     	#jäänud	jää	nud		V	nud
rahha	####	####				
     	raha	raha	0		S	sg g
     	#raha	raha	0		S	sg p
tunnistab	tunnistab	tunnista	b		V	b
Juhhan	####	####				
      	#Juhan	Juhhan	0		H	sg n
Pluum	####	####				
     	#Ploom	Pluum	0		H	sg n
,	,	,			Z	
et	et	et	0		J	
sanud	####	####				
     	#saanud	saa	nud		V	nud
kinni	kinni	kinni	0		D	
seotud	seo=tu	seo=tu	d		S	pl n
      	seotud	seotud	0		A	
      	seotud	seotud	0		A	sg n
      	seotud	seotud	d		A	pl n
      	@seotud	sidu	tud		V	tud
,	,	,			Z	
minno	####	####				
     	mind	mina	0		P	sg p
     	#minu	mina	0		P	sg g
tasku	@tasku	tasku	0		S	adt
     	tasku	tasku	0		S	sg g
     	tasku	tasku	0		S	sg n
pantud	####	####				
      	#pandud	pane	tud		V	tud
,	,	,			Z	
ja	ja	ja	0		J	
Pluum	####	####				
      	#Ploom	Pluum	0		H	sg n
tulnud	tul=nud	tul=nud	0		A	
      	tul=nud	tul=nud	0		A	sg n
      	tul=nud	tul=nud	d		A	pl n
      	@tulnud	tule	nud		V	nud
      	tulnu	tulnu	d		S	pl n
Waresmetsa	vares_mets	vares_mets	0		S	adt
          	vares_mets	vares_mets	0		S	sg g
          	vares_mets	vares_mets	0		S	sg p
          	£Varesmetsa	Waresmetsa	0		H	sg g
Jänese	jänes	jänes	0		S	sg g
      	£Jänese	Jänes	0		H	sg g
Mihkli	@Mihkli	Mihkel	0		H	sg g
      	Mihkli	Mihkli	0		H	sg g
      	Mihkli	Mihkli	0		H	sg n
      	mihkel	mihkel	0		A	sg g
      	mihkel	mihkel	0		S	sg g
wankri	vankri	vanker	0		S	sg g
peal	peal	peal	0		D	
    	@peal	peal	0		K	
    	pea	pea	l		S	sg ad
,	,	,			Z	
ja	ja	ja	0		J	
mina	@mina	mina	0		P	sg n
    	mina	mina	0		S	sg g
    	mina	mina	0		S	sg n
    	mina	mina	0		S	sg p
istusin	istusin	istu	sin		V	sin
